"n"	"dream"
"1337"	"(2007-06-23 (16)) I was watching some Ted and Ralph (The Fast Show) thing. I don't remember properly, but Ted had fallen in love with this guy who I think was a 'bad' guy. Ted was making out with the guy on a bed."
"1338"	"(2007-06-23 (16)) I was going through a DVD of The Fast Show. They had documentaries and Paul Whitehouse was dressed like the Brilliant Kid, which was his natural clothing. They were trying to use this 'skimmer' thing. Charlie Higson was there too. Bizarre Love Triangle was playing. I was looking through these pictures and Dad was in there and I was like ""Oh my God! Dad knew Paul Whitehouse!""."
"1339"	"(2007-06-23 (16)) There was a werewolf, and it was actually a person I didn't like. I didn't know it was them, but when they were normal, I saw their reflection in the mirror and they reflected as a werewolf."
"1340"	"(2007-06-23 (16)) Paul Whitehouse and I were friends and we swapped bodies. I had to go to the toilet at one stage and pulled down 'my' pants, but then didn't because I didn't want to touch his bits and didn't know what to do. I then complained to him about it. Then, Paul Whitehouse and Charlie Higson swapped bodies. I kept getting them confused. Paul (as Charlie) kept getting drunk. Charlie (as Paul) was annoyed that he was making him look stupid. We were on this bus thing and I lost my pen and was testing another one. I wrote 'Ted, Paul Whitehouse and Ralph'. I was then at home with some people and we were looking out the back door. Then we were in this forest and stuff from Deadbirds was happening, except I kept forgetting what happened. Ryan Merriman was there. There was this creature. These aliens were recruiting people. Some others came along."
"1341"	"(2007-06-24 (16)) Ezra and I were in a park. We were playing this game where we run back and forth with words. Mom was there."
"1342"	"(2007-06-24 (16)) I was watching Heroes. Micah was on a train. First he was a girl. Peter was there and Micah wouldn't jump until Peter did. The platform ended and Peter jumped. Micah was still on the train as it left. Sylar was around. Peter was crying and I was calming him."
"1343"	"(2007-06-24 (16)) Two others and I were hiding out in a deli thing, which was actually part of a school. Something was going to happen so we hid. These people came and they didn't see us because someone had died? We had a bucket for spit."
"1344"	"(2007-06-24 (16)) I was at Nana's and they had a Playstation 3 so I was having a look at it. There was some game that was like Age of Empires. Dad wanted to see the game. I started it and it was Battle Royale like. I realized and threw my bag off my bag looking for my weapon. It was a machine gun. Then it was real. I grabbed all my stuff and I was near a wood shed so I hid in there. This guy came along and hid there too. This other guy said this guy was coming to check out the shed so we all left. Shinji Mimura (Battle Royale) was there so I hung with him. This guy was around the corner with a gun and we managed to calm him and take his gun. Someone was threatening us and we shot them and the bullet was slow. Shinji ran to it and put in the other guys neck. Then these people were at this shop. This guy said ""I hope my wife isn't on that list"". People were discussing the best fashion of spring etc. Jason Lee was there. There was a basketball and he said that he could do lots of tricks."
"1345"	"(2007-06-26 (16)) I was at Mom's. I died, but I was hanging around. Sometimes I could interact with stuff and I was learning how to fly. I had to go to the balcony and jump off. I didn't like that bit though. There was a trampoline out the back, but it was wet. I had to get the hose and put it in a hook. The hooks were all marked with Spaced characters. Mark Heap was in the yard, and I put the hose between his hook and someone else's. Mom was seeing this black guy. I was scaring some blokes. It turned David Lynch like and I was observing and everything was different. Jack Nance was there and he had orange hair [like Colin Hunt in The Fast Show] . Someone had their hand and foot on the doorframe, curled up. This girl was in a room and she was all jerky like. Later, I was at home telling Dad about my dream. First I was lying in front of the heater. Ezra said I wasn't going to school today because I got the day off. Dad made a joke about trying to learn how to fly for three days. There was a house thing called Riff Raff, which only had two walls. I was then at Mom's again. She woke me up and I was writing down my dreams. I accidentally wrote in my fat little notebook. My dream was about Tinkerbell and Mittens."
"1346"	"(2007-06-26 (16)) I was saying ""Brilliant!"", whilst trying to copy Paul Whitehouse's voice. I was saying 'holes' and then said school but was then like ""Nah, that's horrible""."
"1347"	"(2007-06-27 (16)) I was at school. I was in a group with Jeremiah and Alejandro and probably the rest. Jeremiah told me not to go to school tomorrow because of an assembly first period (on Wednesday)."
"1348"	"(2007-06-27 (16)) I was at an airport/plane place. I was quoting The Fast Show and I saw Paul Whitehouse's name on the floor and a picture of him as Suit You on the wall. There were other celebrity people too. Martin Balsam was one of them. Some guy complained about a Colin Farrell impersonator. The creepy guy from Idiocracy was there. I was looking for Paul Whitehouse. This weird dude was annoying Dad."
"1349"	"(2007-06-27 (16)) Elijah was driving and I was asking him how he was. I was somewhere else and Ms Solomon was explaining how she plans her lessons. Darius wanted to do something. We were lining up somewhere and I was looking for Eugene."
"1350"	"(2007-06-27 (16)) I was at a house and there was a big lounge. This girl and her father were on the floor."
"1351"	"(2007-06-27 (16)) This guy had no legs and was getting pulled along behind a car. Evelyn said ""My father explained that to me""."
"1352"	"(2007-06-27 (16)) I was at the bench. I saw Mr Macklin walking down the corridor (and he had long hair). I went up to him and I told him who I was. He was like ""Uh... oh yeah, you did badly"". Calvin was at the bench."
"1353"	"(2007-06-27 (16)) Calvin and I were walking down a street. I realized it was a dream and I ran off trying to wish for Eugene, but I lost lucidity."
"1354"	"(2007-06-27 (16)) Dad and I, and sometimes Ezra, went to some weird place for a movie. It was called Freaksville or something. These two pale kids were hanging around. They kept annoying me. One was smoking and I was complaining about their parents and one started crying. I calmed them down. One of them was my age and the other was 17. One looked like a toddler but was 18. These people gave us these cakes and they had onion in them. All the food had onion in them. We were all in water. The guy my age choked on a toothpick and no-one knew and he sank underwater. He said that he saw an image. He managed to get above the surface. The 17 year old had only a few days to shoot his role in the movie as he started school soon. Mom and Ezra came somewhere near there later. They saw Roland's car in the bush. There was this party thing. This lady was doing a quiz. She or someone knew all the answers. The guy who was my age had become a playboy but regarded me as his best friend. I was hoping he wasn't Ethan Hawke because he's ugly."
"1355"	"(2007-06-28 (16)) We were participating in a Battle Royale thing. There were two groups; the sickles, who were bad, and swords, who were good and also my group. A sickle and I were having an argument. This girl came and helped. Charlene came and gave a sickle to each of us, then joined the other girl. I saw a girl bleeding and went over and checked for weapons and said ""I'm not going to hurt you, but she is"" and pointed to Charlene. We got away and met up with others. I went off by myself into this big place inside. Bradley was there and he had a sword. A sickle attacked me and Bradley tried to help. The sickle said something about hurting Eugene. We escaped. I saw Alejandro and he had a sickle and I said ""Not you!"" because I thought he was a sickle, but he was a sword. We saw Jeremiah later and Eugene was standing in the background. Calvin and Samantha joined up with me. We went to a playground and there was a fishing thing. Teachers were coming and I saw Mr Reilly. We had to hide, but couldn't in time. I went to hide, but I fast-forwarded it and a girl saw me, so I rewound. I realized that I was going to get caught so I paused it and told the people I was with to stay there because they would be safe and that I had to leave. Calvin was like ""why not take us?"". He was supposed to be paused too. Later, Mom and Ezra were watching Battle Royale II, which was what just happened and at the 'time' part, I said ""This part sucks, but it was a dream""."
"1356"	"(2007-06-28 (16)) I was at Nana's and there was some dating thing. I told her to turn the TV off and I bolted out the door and she was like ""huh?"". I said the dating thing was a joke and that I didn't realize it was her. Clayton was pulling a rope on this big machine so that the door would open."
"1357"	"(2007-06-30 (16)) I was at school at the library, because I had Biology. Eugene was there on a computer. Calvin and Genevieve came later and sat next to Eugene. There was a new door for the library, which was saloon like, but in two sections. I was telling Ezra about it. Ms Solomon came in. During Accounting, we had to go get our photos for the yearbook taken. The Year 12's had to go to the library. Farrah was there, saying hello. Evelyn came. It was Lillian's turn and she was talking. The lady asked if she wanted a group hug and Eugene was like ""Yeah, come on!"". A lady said she'd videoed me at lunch. Later, someone was killing people. I was ok. Elana, Autumn, Madelyn and someone were in a car. They decided to separate. Autumn went into a hole. Elana and this girl went back to school and the killer was still there. They were on a horse and got shot. It was movie like."
"1358"	"(2007-06-30 (16)) I was at home. It was creepy and I was going to call Mom. The light wasn't turning on. I was locking the back door."
"1359"	"(2007-06-30 (16)) I got my laptop back and the files were deleted and they looked weird. The Star Trek movies were gone."
"1360"	"(2007-06-30 (16)) I was at Nana's. I got my laptop back. Mom's friend was called Pale. Mom said that it wasn't the usual model he worked with, but I could sign in now. It was like Sims 2. Mom kept calling my laptop Andrew. We were then on the back of a Ute and holding onto the rails. The bridge had the word BRIDGE on it. Then we were in a normal car. I saw Rodney outside a newsagency on the street. I was looking for Eugene. I saw Elijah."
"1361"	"(2007-07-01 (16)) There were some stairs or desks in this place. Seamus was in there doing a test."
"1362"	"(2007-07-01 (16)) I was at home. Nana lived out the back in a little house with three kids (it wasn't Nana all the time). Dad was selling the house so I was wondering what was going to happen to it."
"1363"	"(2007-07-02 (16)) I was at school. Eugene and his group were nearby. They were making jokes about me and Eugene. Someone said that I should give a photo of who I like to Eugene. Someone else said ""Nah, she likes Eugene""."
"1364"	"(2007-07-02 (16)) Granny died. The wake was on the same night. Mom and I went to this house. I didn't go to the wake because I thought it was stupid. I was upset later. Then I was at school and we had an excursion to the shop. Silas and I were there and there were these videos of people and chairs (I don't remember what was happening). Someone was chasing a ferret and I was thinking about Porky. I was telling Dad why I wasn't at school."
"1365"	"(2007-07-03 (16)) I was on the net. I had emails and one was from Classmate-F-08 and I sent one to Gavin, but he was called Gavin Howd. I was going through my old emails and there were some from Valerie, which were all about Runescape. Gavin replied and he said that he got ""13, 3"", which was a good level, for something he'd written about himself for school, so he had sent me that. He liked Oldboy."
"1366"	"(2007-07-03 (16)) I was at a fair. Presents were floating around, like in Animal Crossing, and I also had a slingshot. People fell from the sky with lots of presents and sometimes holidays. I went over to this lady, who was near a Ferris wheel. As I was walking under it, it fell, but I was in between all the bits and pieces and so was ok. This lady who had fallen from the sky had stuff and I traded a lump of Quikeze for it. Adam Sandler's father's name was 'Boney Boney'."
"1367"	"(2007-07-04 (16)) I was at school. Calvin and I went up this hill and there were all these bugs and cockroaches. Ezra came up once too. We were sitting up there but it was making us too itchy."
"1368"	"(2007-07-04 (16)) We had a new house, but we weren't settled. I had a gay bed. My computer was being screwy. Mom was there."
"1369"	"(2007-07-04 (16)) I was watching some movie with John Cusack in it. He was wearing this green suit thing and he looked really hot in it. A scene in it reminded me of One Flew Over the Cuckoo's Nest. Joy (My Name is Earl) was singing and she was covered in makeup. I was on my laptop and Ezra was there on his."
"1370"	"(2007-07-04 (16)) I saw that the music video for Black Man Ray was on the TV, but it was halfway through. It was different to the real one."
"1371"	"(2007-07-05 (16)) I was somewhere and Mom was there. I needed her to say something for me for some court-like thing. The Doctor (Doctor Who, as David Tennant) came somewhere and went to these men and he said to buy him ""three drinks, no, two"" because they thought he was crazy the last time. He then passed out."
"1372"	"(2007-07-05 (16)) Some guy had those gas masks, like in the episode of Doctor Who. Earlier, he killed the Doctor (David Tennant) and someone else. I got trapped somewhere underground. There were lots of people down there, including some soldiers and Ezra. The soldiers though, I think, worked for the bad guy. When the bad guy released the 'gas-mask disease', by opening a window and put this girl with a gasmask on through it, everyone ran. The soldiers got attacked too. Ezra and I escaped. Then we were at Mom's. The Doctor woke up. He came to us and someone went down the stairs and we followed. I had my arm around The Doctor's waist, to help him walk. We ran out and Mom, Ezra, The Doctor and I got into the car. Mom was driving and I was in the driver's seat. This guy's parrot kept falling in this hole. Mom said she had been infected. She tried to kill this other parrot. The road was wet, and we slid on it. Then we realized that she really had been infected. Then I was at home with Dad and Ezra. The hair straightener was around. The bookshelf was in the kitchen."
"1373"	"(2007-07-06 (16)) I was at a shop, but the 'shelves' were all metal and there wasn't much merchandise. There was a Dalek and a bunch of soldiers there. There were also civilians. The Dalek and I were killing the soldiers. Then we stopped because we couldn't win (which I questioned). Then I told the Dalek we should work together and they all died. We had to kill the people and animals too, but I couldn't kill the animals so I told the people to follow me. We ended up at this place and Jennifer Saunders was holding the door open. Dawn French was also with her. They had this auditorium thing, so we all went in. Mom and Ezra were sitting there in different seats, so I called them over."
"1374"	"(2007-07-06 (16)) I was in England. I was riding a weird buggy thing through this patch of forest. There were lots of snakes. I got out and there was a big oval thing, so I walked on that. I saw Calvin riding another buggy. I was then at some old mans house, then it was an old lady. She was asking me what I wanted to eat, and I had a choice of different biscuits, which had names in different languages. She pulled a banana out of the skin and basically told me to have sex with it. I was like ""Ew!"". The bananas were fluffy. She thought that I liked this David guy and crossed off his name. She had R.B. Greaves on the list too. Then I was at this place which looked like Mom's house. The lights were off and something was coming up the stairs. It was this evil guy and I was trying to scream."
"1375"	"(2007-07-07 (16)) I was at Mom's. Clayton and someone else were staying over. Ezra said they had to sleep in my room and I said no. Mom and Darren were in Ezra's room on mattresses on the floor and Clayton was sharing Ezra's bottom bunk."
"1376"	"(2007-07-07 (16)) I was at home and Dad had to get me breakfast and lunch, but he ended up at the beach. Valerie was there with Farrah and the rest of them, but I didn't see the others. They all had books about their life. They had shown me the book when they first started it."
"1377"	"(2007-07-07 (16)) Dad was watching a movie about Fergie. I was like ""Yuck!"" and watched a little bit of stuff about John Lennon, Michael Palin and Terry Jones and some fat guy, who was in everything. I was telling Ezra that my blue jumper was the fat guys."
"1378"	"(2007-07-08 (16)) I was at home. I made a ham and pickle sandwich and left in on a plate in the sink. I came back a while later and it had fallen into some water. Then, it was a chicken sandwich and there was a chicken on the breakfast bar. I started making two vegemite sandwiches and noticed there was this white, cream looking stuff in it. I was wondering what it was. I then found some light brown stuff too and I thought it was poo, and thought maybe it was like the Hide-the-Poo game. I told Dad and we were reading the ingredients and they were new. It was also supposed to have a red crab in it. I decided not to have a sandwich."
"1379"	"(2007-07-09 (16)) I did drama, as did Calvin, for semester two and we had it in the chemistry room. I didn't like it. I complained to Mom. I had to do some project on Cleopatra. Dad and Darren were there. Darren and Mom were both on the computer. This police woman came and she asked me I was Izzy Conell. Dad said no, but Mom gave it away. Later, Mom said my name and I said I wanted to go home, because I didn't want to have to talk to the police lady."
"1380"	"(2007-07-09 (16)) There was this film set. These bombs were exploding near this guy, which was a mistake. Peter Jackson was the director. The main lady said that Leo (DiCaprio) was complaining about their ""chemistry"". She couldn't fall over in sync with him, etc. This robot was flirting with this chair. This lady was playing this computer type game and this big guy was like ""Are you waiting for her?"". He was singing a song."
"1381"	"(2007-07-09 (16)) This girl and boy (who were brother and sister) could travel back in time. They were gone for a while at one stage and when they came back their mother was really excited. She had moved house since then and they wanted to bring her back in time. They chose the 1700's. Then we were there, sitting at a table outside somewhere. There was a poster with classical composers. I was saying that Beethoven and Mozart rock. The cups were really solid. They were hanging people there. I spoke with a British accent and was saying how one place I went to thought that the accent was rude."
"1382"	"(2007-07-10 (16)) I or someone had drawn a picture called 'The Kiss' of this guy and a girl. I was thinking about me and David Tennant. Then I was Clark Kent (Smallville) and he was giving it to this girl who liked him. Someone had done a painting too."
"1383"	"(2007-07-10 (16)) This house was empty. Ezra and Mom wanted to steal a car. We couldn't find it, so we left. Police were coming."
"1384"	"(2007-07-10 (16)) Heather Graham wasn't wearing any pants and her legs were really hairy. She was on a stage. Everyone was like ""ew"" and she was just like meh."
"1385"	"(2007-07-10 (16)) I was at school. Some people and I were doing a test. I had a headache. Elana was there. I realized later, they were trying to erase our memories and control us. I was in my room at Mom's and Clayton and a made-up friend of Ezra's called Jeffrey were there. They fell out of my bed. Jeffrey couldn't hear anymore and we all had to collect letters to answer some questions. An answer to one was Patchy. For some reason I needed an 'S', so I put 'sparkle'. I forgot to cross it off. Ezra was there. Later, I was at school and they were asking about it. I was writing and my spelling was all weird, along with other people. Something said ""love Izzy"" then ""more than Eugene"". I was like 'what the hell?'. They had this back needle thing."
"1386"	"(2007-07-11 (16)) I was watching Doctor Who stuff. There were outtakes with The Doctor (as David Tennant) and Rose."
"1387"	"(2007-07-11 (16)) I was at school and it was lunch. I had written something about Jayson on the bench. Silas had written 'your' Jayson Dillard. Silas found heaps of pictures in my diary of David Tennant."
"1388"	"(2007-07-11 (16)) I was at some school thing. I was looking for Eugene. Ms Newberry said my name. There was a room with cakes. A couple of girls came in and they picked a dress and they got the corresponding cake. There was some game thing where you find one coin alone in it's year. The bowl was almost empty, so I went through it. There was rabbit poo in there too. The window opened and this burglar came in, I was like 'what the hell?'. Someone made them go through the poo."
"1389"	"(2007-07-12 (16)) I was watching Doctor Who. Rose had come back and she wouldn't say how. Martha and The Doctor (David Tennant) were there too. They were at this place and there some evil blokes. They all got separated and could talk to each other over these speakers. Rose thought that she was going to die. There was some washing place with clothes. They tricked the bad guys, but then they caught on."
"1390"	"(2007-07-12 (16)) I was at deli with Mom. I wanted Fruit Pastilles. She got them and was embarrassed about something and wanted to leave. There was some nice chocolate. Later, you got points for certain creatures. There was some scorpion thing and I was reading the scorpion list. There was a slug that looked like a dinosaur with a slug instead of a horn on its back."
"1391"	"(2007-07-12 (16)) I was watching The Simpsons, and the family had disappeared. It showed Marge getting out of a cupboard and there were police downstairs. She had an old lady with her and she was like 'she's useless' so got rid of her and ran off."
"1392"	"(2007-07-12 (16)) Ezra had a moving van with a BIG box."
"1393"	"(2007-07-13 (16)) Dad picked me and Ezra up from school because Mom was sick. I complained about this. Eugene was nearby. When I got in the car, I looked back at him. Dad gave Ezra a ticket, which I realized was to see some movie, which I also wanted to see. When we got home, I asked about my ticket and Dad had figured that I wouldn't want to see it and hadn't gotten me a ticket. I was angry. I asked to be dropped off at Mom's. Seriously Weird was on TV and it was an episode I hadn't seen. I was thinking that Ryan Cartwright was hot."
"1394"	"(2007-07-13 (16)) I was at school. The day before, we'd been given a list of the Top 250 on IMDb. I had scribbled on mine and the next day we were told it was required, so I asked Ms Newberry for another one. I was watching 28 Days Later... and Cillian Murphy looked like a cross between Tom Welling and Ian Somerhalder."
"1395"	"(2007-07-14 (16)) I was in France or something. Granma and Uncle Gabriel had taken me to some place. People there were evil and trapped us. There was this weird water and we were training ourselves to breathe in it. David Tennant and I were in it, but then we looked like weird plesiosaur type creatures, and I was observing. Then we were human and we kissed. Later, I had befriended this guy who looked like Laurence Fishburne. We were all escaping. Laurence was helping us and we had to jump over some platforms. We had to go down these steps and there was a GIANT cockroach and this little flying bug kept falling. The bug had to be up for you to go down. This girl saw the cockroach was like ""Hell no!"". Then it was loose, and I ran up the steps. The girl and I ran to the exit and Laurence stayed to fix the cockroach. This gate was open. Earlier, some girl had electrocuted herself on it. We went to the car and there was a shelf in the back and it was a truck thing. I was trying to remember where to go. There were photos of Ezra and also Wallace, Tiana and Julius. I tried to ask for help, but everyone only spoke French."
"1396"	"(2007-07-15 (16)) I was in the UK on an oval. I was saying how awesome it was. I was sometimes in Year 12, but mostly it was this year. I went to this school for a day and I had to wear a skirt. I had sport there one day and Evelyn was there and this red-haired girl with freckles. Later, I was talking to Silas and he wrote some stuff down. One was that ""Dmitri had a crush on you from 1999-1966"" because he saw me making azaleas. He looked at what he wrote and was confused and then he crossed the reason out and changed the date to 2006-2007. I was thinking 'No way!'. I found a book of mine and it had lots of my stuff in it and I had done an assignment on Loren Dean and I got excited. Silas had done an assignment on Dylan Moran. Later, I was talking to Eugene. We were going out and he didn't want me to move to England. I was friends with the whole cast of some show. Paul Whitehouse was there, so I'm presuming it was The Fast Show. This car was 'on fire' for some effects thing."
"1397"	"(2007-07-17 (16)) I was somewhere and I started crying. Dad and Ezra were there too. All these randoms started hugging me. Later I went to school and my hair wasn't straightened. I was in the 'science room' and Silas and a bunch of people were laughing at my hair. I got this torch and left. I went up a hill and left. We had a new house. I forgot my keys. I called Mom and then noticed the back door was unlocked. I saw two Spaceman's. There were cracks in the middle of the walls. I told Mom and she said it was a burglar, but she didn't want to be bothered because Slater was going to die today from tuberculosis. Clayton was around."
"1398"	"(2007-07-17 (16)) Rose, Martha, The Doctor (David Tennant) and I were hanging around. Rose and Martha were annoyed at each other. Some big alien bloke thing came and pulled the TARDIS underground and replaced it with some toy thing. He knew it was a time machine. We all ran off and the Doctor and one of them ended up somewhere else. I went in this shop looking for them. I ended up in this arena and saw The Doctor, and I found him because I saw his coat. There was this virtual tennis, but not. The tennis ball would fly out at the crowd. A monster came and the lights went out. I was hiding with The Doctor. We were climbing up a pole and it had these spiky things. It fell, but I was ok."
"1399"	"(2007-07-18 (16)) The Doctor Who episode of The Weakest Link was on TV. There was a bit before the show where a few days earlier, Noel Clarke, Masi Oka and James Kyson Lee had gone into the studio to mess around. They had pegs to put their picture up. James pegged his head instead. David Tennant and Anne Robinson also appeared. Later, I was in the car and they were going to play it on the radio. Dad and Ezra were waiting for it and got out. Dad got rid of the station."
"1400"	"(2007-07-18 (16)) I was at Mom's. I had all these internet pages open on David Tennant. She was looking and I was trying to hide it."
"1401"	"(2007-07-18 (16)) There was some show with Ellen Burstyn when she was young. She looked like Anna Paquin. I started downloading season one."
"1402"	"(2007-07-18 (16)) Something happened and there was going to be a huge demand for food. Darren had chips in the car, so we ran out to get them (we were at school). The school had chocolate, including Picnics. There was something about Brad Pitt. People started running out to get food."
"1403"	"(2007-07-18 (16)) I saw a Daddy Long Legs near my bed, and then realized there were heaps. Mom looked and there were millions under the blanket on the top bunk. I was like ""Where am I going to sleep?"" and Mom went to sleep and forgot about me. There was some 'itchy test' and some squishy thing."
"1404"	"(2007-07-19 (16)) I was watching Doctor Who. The Doctor (David Tennant) landed right in front of some cops. Some girl's sister died and her other sister went loopy. The older one befriended The Doctor somehow. The cops were trying to map out the TARDIS, but they couldn't get in. Obviously, it was big. The Doctor and the girl were in a backyard and there were smokes on the windowsill, so The Doctor was having a smoke, and I was thinking he was hot. The mother of the girl turned up and he realized they were all bad and he shot the mother because she was going to shoot him. Darren woke me up to open his door. There were clothes that I was supposed to pick up. Quincy's phone was there."
"1405"	"(2007-07-19 (16)) I was watching Doctor Who with Ezra. Mom later said that Ezra hated it, but I didn't think he did. People were doing an assignment on Rose, on why she cried at the end. I was like ""They can't put that in there!"". The Doctor was at this poor place and this girl liked him and followed him. I realized later that he didn't have a companion. This doctor was before David Tennant, but after Christopher Eccleston."
"1406"	"(2007-07-19 (16)) I was in the car with Mom at this shop with all these really expensive cars in the carpark. This one car was a 'Ferrari Excel'. This lady was trying to get Mom out of the car. Then I was writing my dream down and she wanted to know about me. I didn't know what to say and was thinking about Runescape and Doctor Who. She took my dream and I was like ""Hey! Give it back!""."
"1407"	"(2007-07-19 (16)) I saw Porky and she was still alive. I was like ""I love you!""."
"1408"	"(2007-07-20 (16)) Mom, Ezra and I were in the car. Mom went to this house and this girl came out. She gave her smokes and the girl called out to her brother to pay for them. Her brother was Eugene. He saw me, but said his name was Bill. I was asking Mom why she was giving kids smokes. We went to this shop. Clayton and a made-up sister of his were there. I wanted a Yogo. We left and this guy on the road was using a trolley thing as transport. It went backwards and he was almost hit."
"1409"	"(2007-07-20 (16)) I was at 'home'. Ezra and some random guys were there. They were playing some trivia game that was a special feature for some movie. We were watching bloopers and stuff too."
"1410"	"(2007-07-21 (16)) I went to Midvale for some excursion type of thing. There was a teacher called Ms Clarke. I was with a group of girls and it was a sport activity and we were making up rules and throwing a pillow and getting points. Then we were talking. The teacher was complaining about me. She also said that I must be doing better without Derrick and I was like ""Who is that?"". I went home. The next day, I got home and I realized I'd forgotten my bag. I went back and searched everywhere. I found my DS, iPod and a Rayman game for the DS and another DS game. I realized my bag had been stolen. I somehow got into home and called Mom. We called my phone and this guy answered. He said that it was his girlfriend's phone. He asked me what the number was and I said ""040440440, sorry, 38"". He thought that I lied because I sounded nervous and I said ""Well, I just had... stolen"". I smashed Ms Clarke's car and burnt her house and got my stuff. I was at Mom's and the table was outside. I was on my laptop. There was this program thing where you can change a movie character to a person or something. I got Grimani from Casanova. I was like ""What the hell do I want him for?! I want David Tennant!""."
"1411"	"(2007-07-21 (16)) I was watching Doctor Who, but all I remember was David Tennant screaming."
"1412"	"(2007-07-22 (16)) Leslie, but not her, had a baby, which was her first baby. It was a boy and she called it Matthew."
"1413"	"(2007-07-22 (16)) I was watching Firefly and I remember Jayne was pointing a gun at Mal."
"1414"	"(2007-07-23 (16)) I was watching Doctor Who, but then it was Firefly. There was a castle thing and it had these smoke clouds. I was telling someone that this was like another episode of their show. I don't remember it properly, but Wash and Book were caught. Zoe wasn't happy. I remember Mal, Kaylee, Simon and Jayne were around too. The creatures were gargoyle like."
"1415"	"(2007-07-23 (16)) Calvin and I were doing some puzzle and That's Life! I got distracted by something and when I came back, Calvin text me the answer and I realized I'd made a mistake, as did he."
"1416"	"(2007-07-26 (16)) Charlie Higson and some black guy were running for president. They were coming a tie, which was 60/60, and I was like 'eh?'. I was watching The Fast Show and there was something about utopia. I was also looking at something about Young Bond. I was thinking of Paul Whitehouse. We had an excursion. I was on the same bus as Ezra. Clayton was in front of me. Ezra and Clayton had chips and I was eating them too. It was our first excursion together. Calvin wasn't on the bus. Some of the street names were Impressive and Screenplay. Mom and Darren went to the US for some wine thing. They didn't want to stay the night."
"1417"	"(2007-07-26 (16)) Some time traveling people were after me. There was an old lady. David Tennant was unlocking this door (I had run out at one stage and then had run back in) and I locked it again. I, or someone, killed the old lady and put her in this air thing. David Tennant came out. There were these things which flew into your mouth, 'rape' you and give you a funny feeling in your stomach and then you die. I think I was an alien. Whoever had them made a compromise with me and would take me instead of killing me or something. They had these strips to track people. There was also this cool TOM-TOM thing and I was looking for Eugene. It said that he was in 'Spaceman' which was a suburb or a street."
"1418"	"(2007-07-28 (16)) I was finding out stuff from when I was younger. Some teacher bloke pulled out this big sheet of paper. It had love hearts and Eugene written all over it and there was lots of sticky tape. I was like 'Oh my God, Eugene!'. I said that it wasn't mine, but a friend of mine's. I asked how he got it. I thought I'd done it in 2002, but it was made in 2001."
"1419"	"(2007-07-28 (16)) I was at some museum type of place. There was a cute baby owl. Ezra and Nana were there. The next room had shells and stuff."
"1420"	"(2007-07-28 (16)) It was the olden days (like before cars). This guy worked for this guy who was a powerful dude. His three year old daughter flirted with the guy. As time went on, she continued flirting with him and he kept rejecting her. The powerful guy ran away. People were coming to find him and mistook this worker guy."
"1421"	"(2007-07-28 (16)) I was having a bath and I washed my hair with just shampoo because Mom had said that dinner was almost ready. Mom and Dad said that my hair was stupid."
"1422"	"(2007-07-28 (16)) I was watching something with Ted and Ralph (The Fast Show). I was like ""Oh my God, you guys are awesome! Now kiss!""."
"1423"	"(2007-07-29 (16)) I was watching Mulholland Dr. Dad and Ezra were there. The lights weren't working properly, which had happened before. I watched TV. I was staying at home. People kept going weird and trying to kill me (including Clayton and Samantha). I ran to a deli. Samantha was there and ordered a ""mint tableau"". I got some thing and I needed to get a drink to get water. They only had coffee and I had a look for Choc Milk, but they didn't have any. No-one wanted a drink. Eugene was there."
"1424"	"(2007-07-29 (16)) These aliens were from a planet with no emotion and looked like humans. I didn't believe them. At first, there was one, then there were a few. I did this thing to make a portal, but it didn't work. This guy and his friend tried to kill me with these big rocks. I threw them back. One hit the guy and bounced off him and hit the other guy. They were rapists too. Elijah was there. There were lots of houses and I was walking down the street. I was calling ""Eugene!"" because I thought that he'd been with me earlier. I went to this place which was where I worked, and it was creepy."
"1425"	"(2007-07-29 (16)) I found something about John Simm and I was like ""Oh my God!""."
"1426"	"(2007-07-30 (16)) I went to Mom's [old] house and it was empty and different. It was very white. Someone was saying how there was nothing to steal, but I was still worried about people being there. There was some scanner thing, which said there were more people than us in the house. We were checking the rooms. I checked the bathroom and the mirror cabinet. Mom was there."
"1427"	"(2007-07-31 (16)) I was at 'school'. I asked Mr Stevenson if I could go to the toilet. I got my hair straightener and Josephine went with me. The toilets were like ashtrays and there were no doors, so I went back. The lady said ""Are you finished in the 30's?"". She said that I had diabetes according to some blood test thing. My score was 26.12. She said ""three shots of insulin a day"". I said ""No"". Eugene was there. I was thinking that Ezra must definitely have diabetes."
"1428"	"(2007-08-01 (16)) Eugene and his brother were staying over. I was spying what they were eating, listening to, wearing etc. I went to get some food. I saw the blonde guy from McFly on TV. Rodney wanted to stay to watch but Mom kept going out."
"1429"	"(2007-08-01 (16)) I was at a cinema. This guy pulled lots of snot out of his nose and got a standing ovation, which caused a flood. The elevator could teleport you."
"1430"	"(2007-08-02 (16)) I saw Tinkerbell in the games room. Tigger was there too. I said hello to Tinkerbell and gave her a pat. Then I 'woke' up. I was crying. I was at school. Ms Pascal was around and she walked off. Mr Reilly was doing something about leaves. These black people had balls and were throwing them at us. We threw them back. We were joking about Evelyn and Darius. I threw a water bottle and it went over three of them. One was white with really brown eyes. Someone opened this door and there was a time 'vortex'. They closed it. The black people went to sleep. We went through the vortex and landed in a wrestling match."
