"n"	"dream"
"2921"	"(2009-07-12 (18)) I was at dads and he finally mentioned the new apartment to me and I said ""what new place?"" and he told me. I found out from Mom that he could back out and that he wasn't took keen anymore. I asked Dad why he wouldn't tell me, what if I wanted to move back etc."
"2922"	"(2009-07-12 (18)) I met this girl and we were sort of friends. We were in some fancy area. We went to this place and these two girls were there. When my friend left they asked why we were friends because ""you're not very pretty"". I said ""neither are you"" and proceeded to make a very well-spoken speech about how ""looks aren't going to inhibit me from whatever I want to do, unless I wanted to be a model"" and that in the future when I was making lots of money, they would be working in a checkout."
"2923"	"(2009-07-12 (18)) I was at home, but then we were going somewhere. Mom and Ezra were in the front of the car and Roland and I were in the back. We were passing Dog Swamp shops and I was thirsty and my water bottle was almost empty, though it had been full when we left. Roland said someone should play Runescape and I said I was going to earlier, but had played World of Warcraft instead. We got to the train station and were waiting for a bus. Roland was wearing a black shirt that said 'Rainbow' in red and I realized it was the band. The bus came and it was the 451 and I then realized we needed to take a train. Mom wouldn't listen to me, and then she did. She went to the toilet to check herself in the mirror. Ezra tried to draw on my face with a red texta."
"2924"	"(2009-07-13 (18)) I was dating this Indonesian (or so I think) guy, and I was pregnant but I had cheated on him with this other Asian guy [note: watched paternity tests on Maury Povich last night] . Sometimes I was Ezra and he said he didn't want his kid around the Indonesian's sister, who was younger and was like 4 years old. Then I was meeting his parents? But then, I was with another lot of parents and I introduced the other guy I was with as my boyfriend, who was called Rupesh [note: watched Torchwood the other day] . Then I was somewhere else and I was actually going out with Eugene. We were at a shop looking at fans and he was getting one similar to one that I had, though I was thinking it was pointless since we were always in the same bed. There were chairs there. I was watching him at one point and I was thinking like, that I was lucky and he was hot. I went to touch him and then pulled my hand away. Then I was at some other place and everyone had found out that I'd been sleeping with the other guys. Eugene was upset and went to this other room. I was upset about Eugene and fell into a heap, then the second Asian guy, who was now Felipe from chemistry, got this ring and was trying to propose to me and I cried and told him to go away and hit him with this tray. Later, I was playing World of Warcraft and killing these red spiders and usually there were birds there, but they weren't now because it was a different season. Eugene sent me a message over the game asking me what I was doing, then sent back saying oops, he forgot (that he was angry at me, I guessed)."
"2925"	"(2009-07-14 (18)) I can't remember properly but I was playing World of Warcraft. Mom was telling me how something tasted ""like a turkey sac"" and it was a drink. I said I never had it and she said she was going to make some and I said that I wanted to have a sip."
"2926"	"(2009-07-15 (18)) I was at Mom's. There were cops at the door and Mom was telling me to be quiet. I went to my room. Darren was using the lawnmower outside. My room was different and was lower than the ground outside and when I looked through the window I could see the grassed area clearly, but looking up. There was stuff all over the floor and I realized they were spider webs. They were everywhere and there were lots of little black spider eggs on my bed. I told Mom and she just kept telling me to be quiet. I got a tissue and fly spray and I had to squish them all because they would bite otherwise. I got a few and they would squirt out purple juice. Little Willy was playing. I went back to my room later and it was different. My computer was on and my bed was long (?). I yelled at Mom. I was then walking with Dad, Ezra and Mom to go somewhere. Dad mentioned his new place and I said ""what new place?"". He said ""the apartment"" and I said 'I thought you would've talked to me about me, what if I wanted to move back' etc. He said it was to avoid tax or something. We went to a petrol station and this cop talked to Mom and she thought I called them. Then Dad took me to this place called Connections, which I thought was a restaurant. I remembered people saying that it had a strict dress code and I said that I wasn't going to get in. Michael Cera was at the other end of the place with a friend, who was underage. They said something, but I can't read what it says apart from a small section which says ""dress as a girl"". They left. Michael Cera came back with a fancy towel thing and chains and jewelry on his neck. He was then with Ezra and this other guy with a towel around him. The guy checking ID's and such was watching them and so they decided to go in together. The guy let me in without checking my ID. I thought it was weird. There was a young girl with Calvin and they turned her away. Inside there were arcade games everywhere. There were tarot card ones, Pokemon ones, slots etc. When time ran out, the screen showed a cabin and everyone would get in and a bear would come. There was a drawing on an air hockey table, which included a tall gargoyle? Someone had to write ""be a [something that looks like writer] "", but it wasn't neat writing."
"2927"	"(2009-07-15 (18)) I was talking to some girl about music and movies (etc). They mentioned a song by someone and they pointed to a picture of them, but then it was weird they like, kissed me, but it was the picture. I was like 'what the hell?!'. The picture was of Sam Rockwell. They said to check out a song called ""Touch Light"" or something. I said ""I like him as an actor, so I'll check it out""."
"2928"	"(2009-07-15 (18)) I had stayed at dads. Mom and I were driving back home late at night. I noticed that this lot of woods was burnt and I realized there had been a huge fire. I was like ""Oh my God, oh my God!"". We saw that Mom's house was fine and I was like 'thank God, I didn't want to have to lose the only other thing I care about [my computer] ' and I thought about Tigger. It was really dark and once we got out of the car, it was pitch black. We heard a noise across the road. I ran up to the door quietly, and we could hear someone coming. I told Mom to get the keys and open the door. This guy came and I threw a plant pot at him. It was a small cactus, but it was heavy. I got a container with water and he snuck past me and I poured it over him and smashed him over the head with it. He fell and I got a broomstick pole and stabbed him in the eye, the ear, then whacked him and stabbed him in the chest (he was now dead). Then I went inside to go back to my computer."
"2929"	"(2009-07-17 (18)) I was playing World of Warcraft, although sometimes it was my test. There was a movie or something and there was a guy with two kids. One of them was a 5/6 year old boy with a French accent. I thought it didn't sound real. They were in the car driving. They went to some place and they wandered off. Then I was with Dad and Ezra. The material my pants were made out of made Ezra sneeze and he was telling me to take them off and take them far away. I went inside somewhere and people from Arrested Development were there. Alia Shawkat screamed. Michael Cera and Jason Bateman were also there. Jason Bateman came over to where I was to a camera and video player thing. I was recording. I went outside for [something I can't read, but it looks like pant) and something about a deer. Then the French people were chasing a cat [something I can't read, looks like 'go missing'] . There was some insect on this thing and he said it meant this girl had taken Mom and I for a drive? Something screwed the road up and it made us ""drift"" and slide all over the road. There was a guy with Pokemon cards. I thought about buying some. I managed to get to the 'end' -- it was World of Warcraft again. There was a Pokemon like Celebi. I went up a hill. I had to fight it to get this girl back."
"2930"	"(2009-07-18 (18)) I was staying somewhere and so was Eugene. We had been there for a few days and we were sort of friendly. I was packing up, as I was leaving, and Nips are Getting Bigger was playing, and then Don't Tell Me Now. Eugene was playfully kicking things at me. He handed me a pair of socks and our fingers touched. Then we were at Nana's and they were locking up the door to the hallway and the dining room. I had to go into the hall, then go to the dining room and lock it, but it didn't lock and the alarm went off. Mom and Darren were outside on the rocks. I asked for help and they were like 'we don't know what to do'. There was this waterfall slide which I went down but I didn't take a big enough breath. Calvin was in the water. I was then on World of Warcraft. Eugene was alliance and Calvin was a gnome. We were on a quest or something and we had to go to the 'reproductive system' (doing it in Human Biology at the moment), from the stomach to the female parts. Dennis and Charlie (both from It's Always Sunny in Philadelphia) were wearing robes. Charlie was a small gnome. They fit in, but Dennis stood out a bit. Once a year for a 'week', Dennis slowed down and it only lasted like five minutes though and then he was back to normal again. I was trying to remember who were best friends, whether it was Dennis and Charlie or Charlie and Mac (in real life)."
"2931"	"(2009-07-18 (18)) Ezra and I went to this place at university, which was different. It was this hairdressing section which was huge. They had a little shop there too. I was going to buy snacks. There were huge shelves and I was looking at magazines on them, looking at the hair styles. There was a picture of Catherine Zeta-Jones. I was then at home. Ezra was in his room on a computer and I was in my room on the laptop. My roller shutters were open. I can't remember what was going on, but some people were being dodgy. I walked back to my room and I saw a dark dude walking towards the house. I called Mom and told her to come now. I said we were hungry and I squealed that someone was coming. I went to tell Ezra. I went back to my room and he was in the house. I ran to the family room and I was trying to find weapons. Then there were three white guys and a black guy. I stabbed the black guy in the head (there's something else written here that I can't read). I got a lighter and set one of them on fire in the bathroom. I closed the door. They tried to get the door and I hit them with a wrench or something. They stopped the fire and were ok. I got them outside and they came through the window, it showed us at the bathroom door and they stretched (like that episode in The X-Files). I thought it was gay. It took a long time too. Some time before, one of the guys went into a cupboard thing. He opened the door and sunlight came in and he burned. I was thinking 'why not do the Spike (Buffy the Vampire Slayer) thing and put something over you'. He was actually on the roof of a building. He went to the edge and jumped. His skin was red and burnt. He landed on his feet on the ground and was ok. Then he went to the hairdresser place because there was a girl there he liked and she let him in do something. There's something I can't read and then someone said ""Damn it! Sam and Dean!"" and I think 'what would they do in Supernatural?'"
"2932"	"(2009-07-19 (18)) I was at the train station, which was different. I got distracted and the train left. The next one came and I had to tag on at the front of it, but I forgot my bag. I put it on my back and the doors were closing, but I managed to slip in. It was like a bus inside. I took a photo of this black guy, who I knew, because he had been in a dream. The next thing is hard to read but it looks like it says that everyone stopped (or got on, I'm not sure) at a mountain and they hugged and greeted this model. I was then at home. Mom and Darren were there and I asked them something that I can't read. Darren said 'oh I'd probably evaporate'. I was worried about cops? Then I was back on the train, which was now like a tram. This guy started talking to me, so I stopped my iPod. I still couldn't hear him properly, and I had to keep asking him to repeat it. My ears the unblocked and he repeated what he said which was like 'storm draft' or something. I asked what it meant and it was something to do with people fighting in the war. I said ""who the hell would do that?"" but then they were getting everyone off the train because no-one had volunteered, they were taking all of us. Mom was in now charge, although it wasn't her. I asked her why she picked me. Ezra was also there. There was an airborne disease and they gave us the vaccine and I said something I can't read and 'it's only temporary'. Outside it was snowy. We passed this sign saying 'Obsession' and then I felt tired. Everyone fell asleep. When I woke up it had only been like two seconds. Ezra and I escaped and started running. There were lots of mountains and things. The road was foggy and there were lots of cars, so we waited and then continued running. I had a quest on World of Warcraft to hand in nearby, so I went and did that. Then we were a young brother and sister. They wanted to go home and sleep so they could 'play at the beach' tomorrow. I said 'with the seaweed' and I said that I hated the beach because ""you get sand in your pants and attacked by seaweed"" and also mentioned sunburn and that I hadn't been to the beach in ten years. They then hid in a house in a cupboard and fell asleep. When they woke up, the doors of the cupboard opened and these alien/insect hands reached out to the girl and she screamed. Then it showed the kids and they had been transformed into them (it was like Invasion of the Body Snatchers, when you go to sleep and you turn into them, except they actually transformed into an alien). I was thinking that the vaccine was a waste of time. Buffy (Buffy the Vampire Slayer) was now the leader. Sometimes it wasn't, but she was very serious and this guy spoke through a shield. Then it was a movie with Kristen Stewart. The reviews said it was ok but it mentioned 'Cullen'. It also had something to do with ""Brave New World by Aldous Huxley""."
"2933"	"(2009-07-19 (18)) This dream seemed to carry on from the last one. I was on the run from some people. I had to go back to the place where they were. I got inside but then this girl saw me and she went to tell the leader. I was then with Dad. I went into the stairwell and ran up. I got out at a balcony thing and there was a guy working on there. I ran across and went into this other stairwell place and ran down. I had a gun and I shot this girl in the head. I ran out of the building and there were people outside and I was trapped. They were getting people onto a bus. I saw a lady getting into a car across the road and I ran towards her. I pulled her out and drove off. It was then like a motorbike and then a mount on World of Warcraft. I went far away and through a bush and then there were houses, but I kept going even further. I ended up in this new neighbourhood, with houses, but no people lived there yet. There were two guys looking at houses. I think I helped them with money for a house. I ended up getting a house and changed my name to Izzy Lynch (referencing David Lynch). I 'still' did veterinary science. One day, which was the 16 July, I had planned to meet Dad. I was listening to Save Your Kisses For Me. Then it was the day to meet Dad. I didn't remember anything since the 6 July. I talked to my teacher and I had missed heaps of work. I said I didn't remember anything. I then went to see Dad and there was a turtle. Dad was saying that they looked younger as they aged and I said ""Hey Mr Turtle!"". At some point Mom and I were in a car and it looks like it says 'the sun was hitting' (or possibly gun, or something else) back slightly. Then it was a movie and this girl was now an old lady in a bed. They sent her back to her time. Then it was a sequel. I can't remember it properly, but this boy was in a baby seat. This guy got him out. He got a pair of scissors and cut the kids throat. Then it was in a room and the kid was lying dead on the floor covered in blood. His sister and mother came in and I think he killed the girl and I was like 'ook...'. I was telling Dad that the sequel was cool too."
"2934"	"(2009-07-20 (18)) Someone in a van took me to dads house, but it wasn't (it looked like it, but I didn't recognize it) and gave me an envelope to give to this person and they told me to say ""Hello I'm Sam and I need to retract this envelope from you"". The person was Jared Padalecki, although I didn't recognize him. I opened it and there was a charge of $2 and a cancel of a credit card. He was going to email them to find out who they were. Mom had a small car. It was squishy and they also had to sell a heap of their stuff?"
"2935"	"(2009-07-21 (18)) I was at university in Communications and I had Ms Ingram as my teacher again. I saw Evelyn in the class and we sat together. I had been away yesterday and was copying her notes. I also had to do a before and after picture and my ex was one? This girl was upset because her parents wouldn't let her watch TV or anything. I can't read what it says properly, but it says we dreamt about something. I also was talking about movies at one point and I said that ""I hate happy endings"". Someone asked me about Lord of the Rings and I said that I liked the first two and they asked what Gollum's name was and I said ""Frodo, I mean Gollum"". At the end of the lesson, I still had more to do but finished it at home later. The next day the teacher complained because I hadn't signed it and they couldn't accept the work and was saying that I didn't work hard enough. I got upset and angry and said ""Screw you!"" and left. I picked up a bin and threw it and it hit two cars. This guy who owned one of the cars came after me trying to bash me. I ran. I think it says the guy was driving my car and the seat was far over. Then I was leaving the university. I had to take this other car and it reminded me of Stuck in the Middle With You. I got in the car and locked the door and then there was a person at my window with a gun and said ""Say hello to my little friend!"". I drove off. I text Mom saying that I was on my way and Ezra replied saying he didn't know what she was doing. I drove back to my car? I ended up in a room which had an elevator at the front and there were other people there. The elevator kept moving and didn't have some sides so that it would match up with other rooms. Some people were using it to slide out, but we were too worried as it moved fast. It started breaking through walls and it made a crack sound and then the dream went weird. 'It' was teaching me things. There were dots on a world map and it would 'fly' to them and explain different things. There was a 'forensic science' and a 'geography' one. There was something about the tide and it caused the sea to produce corn (on the cob). It showed lots of corn lying on the beach. I threw one. The voice went silent. I was then on a street and there was a milk carton on there so I grabbed it. The voice said ""a rurie is a thing and a Grurie is a thing you really like"". I saw something come flying down the street and it looked like the Grurie from a dream I had ages ago. I freaked out and splashed milk on it as it flew past. It came up with a notice like on World of Warcraft, saying that I had a request. It came back and it went to drink the milk and I said it poisonous and something about where it was from and traps? It left and I was telling Ezra later and I said that the dream I'd had was the freakiest thing and scarred me for years. I assumed the guy from the car was the Grurie in disguise."
"2936"	"(2009-07-21 (18)) I was driving with Mom. I was talking and then asked where we were going and she said 'you know where' and I said that I didn't. She was going to Dad's new place. We went in and he had moved in already and it was different from the pictures. Dad asked me how I liked it and I was like 'eh'. I asked where I was supposed to put all my stuff and he started going on about how I could ""ship it back to the US"". Mom had some pencils which had recordings from some young boy called Christopher who had played with snow. I cried and yelled at Dad saying 'what about my stuff, what if I want to live here' etc and that I loved the old house. I saw Tigger and gave her a pat. Mittens was in a cupboard in the kitchen. Ezra said that he liked the new place. I realized I was late for school and said to hurry, but nobody did so I didn't bother going."
"2937"	"(2009-07-22 (18)) I was at home and it was different. I was playing Sims 3 or a similar game, and the babies died of starvation and were skinny and creepy. There was also a movie playing, which I had seen before and had Jeffrey Dean Morgan. It was called 'Me and You' or something. His nose got broken and it looked weird. When I went to bed, I put a Nurofen and a drug tablet that I took in a sealed bag. The next morning, Mom saw it and tried to look, but I took it and hid it. Her and Darren then started looking everywhere for it. I went out the back, jumped a small fence (there was a small sand strip and then a big fence). I buried it in a small hole. She then drove me to university and dropped me off at this shop, which was connected to the train station. There were jetties and water, and it was hard to drive across the water. I went into the shop and it was hard to find the train station. I ended up finding a black room which had a curtain you had to walk through. There was a girl and we sat together in this cinema. They were going to play a movie which I'd seen. Then it was Bruno. The train would take 96 minutes to get wherever I was going. I asked the driver if he could stop. He did at the lights (the train was on the road). There were a few bus stops, but I didn't recognize any of the numbers and had no idea where to go. I called Mom and started crying that I was late for class now (it was Wednesday by the way). I managed to get back home. I had decided to take the drug to university to get rid of it. I took it out of the hole and put it in some water. I had some soap/meat flashcards and they got wet and erased. Mom saw me and was curious about what I was doing. I was then out the front and she started going through my bag and pulled out a lot of Lite Mars Bar wrappers. I got angry and upset and yelled at her. The next door neighbour was running by and stopped and looked in the window and I said ""who the hell are you?"" and he laughed. I had the drug in my green jumper. She said she would call the police to search me when I got to the train station. It fell out of my jumper and I stepped on it and I said that I put Nurofen in the bags and when I woke up it was still Nurofen. I took it and threw it in the bin. I can't read the next bit but then it says that I didn't want to be accused."
"2938"	"(2009-07-23 (18)) I was playing World of Warcraft. I was in the water and killing stuff for some paper, I had 4/6. There was a player named Eugene and he was a low level. It turned out it was actually Eugene. On Facebook he had been helping someone from last year fix their computer. I thought the way he was explaining stuff was cute. He left notes at the bottom of this lake (on Warcraft). I went down and read them and they said 'Izzy, stop reading/following me' etc. One said ""I know that you love me..."" and ""give up"" etc. I crossed the love out and put 'hate' and did similar things with the others. Then Cuddles, Simba and Gizmo were in the water and I killed them and they respawned. Eugene and I ended up talking and hanging out for the rest of the day. Someone made these cake things. They were filled with cream and covered with chocolate, but the cream was actually on the outside. They were nice. Steve Buscemi was at Nana's. I gave him a cake and when I came back later he had killed himself, after finishing a movie. Anyway, I made a Murloc sound at Eugene and he laughed and did it back. Then we were at school and we took the same class. One of them was in a pool. I was asking him questions about Warcraft, he was level 17, but he had started again. He asked me how I got home and I said that I took the train and he came with me. I didn't know what the people there were talking about and left. I went to the shop. Mom told me to get something and then she got it. I was complaining to Nana about the new house. Nana had a box of blocks that I used to like. I saw Poppers, Granny and Aunt Sally outside. Uncle Wilbur said someone didn't want to see me. I was then outside walking up to the back door and Johnny Depp was walking past and I said ""hello"" and he said ""Hi Izzy"" and I asked ""How are you?"" and he said ""Good, how are you?"" and I said ""Sensational"". As I was walking up the ramp, he said ""Bye Izzy""."
"2939"	"(2009-07-24 (18)) I was playing World of Warcraft. Some Horde guy owned this Alliance guy in an elevator thing. I think I was swimming on there for a bit too."
"2940"	"(2009-07-25 (18)) I was watching a movie. A boy and his parents were at their house. They looked out the window to see a huge dinosaur/monster in the distance. The husband was a scientist or something, so he sent his son and wife away and said to contact some guy if they needed to. They ran, but didn't take their car as they thought it would ""be easier to see"". The monster was just flattening buildings. Then I was there and as I ran, I looked back and saw it flatten their house and I told the wife. They ran into an underground section of a building. There were a few others there and it was pitch black. They ran upstairs and I followed and said we should stay underground. We ran up a few floors and it was a shop, and it was circular, the shops were around the outer edge and the middle just had escalators and the like. I repeated that we should go back underground and then there was a scream and it was in the building. There were some elevators, but they only fit 1-2 people in them and they were a cylindrical tube and teleported. They were also randomly distributed. I was with Farrah and Charlene and we were trying to find one. We ran into a small shop and we all managed to get in. It started shaking (as the monster was coming closer) and then we were teleported up a few floors. We ran and got to the top floor. There was a room and it had a TV, shelves, lounges and piles of books. Calvin was there now, along with quite a few others. I said that we had to find somewhere to hide. I took a window off and there was a small balcony going right around the room. There was stuff piled up in front of the windows, enough for us to sit behind. I was telling them to sit behind those areas and to be quick and to not move when they got there. They didn't really listen to me and some were painting this small wood section of the wall black, from white. Then we realized the monster was coming and everyone got into place. One girl was in some oxygen thing and was floating in the fish tank. Calvin was lying on this wood railing that was joined to the balcony and dipped down a little and I said that it was a good idea and I went on there too, but then I realized I couldn't see the room now and it was uncomfortable but it was too late to move. I thought I was going to fall. Then the monster came and it stuck its head out of the window and it didn't see us, but kept looking back out. I realized it must be able to smell us."
"2941"	"(2009-07-25 (18)) Ezra and I got a kitten each. His was weird and was a girl. We could put them in this water and they would be ok. I was trying to think of a name for mine. I thought of Dean, but remembered that's what I wanted to call my dog, then David to reference David Lynch and Michael C. Hall's character in Six Feet Under, and Darren to reference John Lennon but couldn't use that since we already had a Darren in the house."
"2942"	"(2009-07-26 (18)) We got into the car and Mom and Darren were in the front with Ezra in the middle of them and Jared Padalecki and Jensen Ackles were in the back with me. Darren called my phone and I'm Henry VIII started playing. I complained about being squished in the back. Also, at some point we went to pet shop and it was late. We knocked on the window and they let us in. They had ugly dogs. We were asking for help with some weird pet. Later, I was at a party with Jensen. We left (it was late and dark) and we both fell over on the path. He told me to go ahead to the car. I walked down the path and there were some others too, but then I was by myself. It was spooky. There was a fence right next to the path and I looked over it and I saw Jensen getting taken into an ambulance. I went to the carpark and I somehow got into a fight with this guy. He got into his car and I pretended my car was a different car and he slammed into it and then parked to get out. I got into my car, quickly put the keys in the ignition and reversed out. He realized and reversed back out. He missed me and I drove part, driving fast and crazy to get away from him. I got home (or somewhere). We had a shop and I saw that it was messy. I unlocked it and there was a note from the guy and a cake with powder/flour to make it messy."
"2943"	"(2009-07-26 (18)) I can't remember properly, but it was like the movie 'They Live'. This lady with short black hair was on TV and her name was Anita Noo. They were taking aliens everywhere. Her voice kept going alien like. She was saying stuff like 'pretend', 'don't answer to your home (?)' and something about the number 31076. They said they were coming tomorrow and insisting that we couldn't live without them."
"2944"	"(2009-07-27 (18)) Eugene and I were friends. He was on a computer next to me. We were talking on MSN. His number was in my phone, but it was at the bottom. Calvin was looking through it and found it and laughed."
"2945"	"(2009-07-27 (18)) I was standing in the dining room at Mom's, watching TV. The second Twilight movie was on, and we watched it for an hour, but all they did was sing and it had nothing to do with Twilight. Kristen Stewart and Robert Pattinson were in it. But then Kristen Stewart was Leighton Meester but she looked really gross and Mom and Darren said that she was really ugly. I realized that it was a preview. I was telling Mom that the books were addictive, but the movies suck. Dad picked Ezra up to go somewhere. It was raining and really late. In the morning, Mom took me to university as she was taking Ezra to something up that way. She dropped me off at the train station and said she would get me in a second. Then it was World of Warcraft and I was waiting at the edge of the platform. This level 10 called [what looks like Thedd, but it's messy] was getting attacked by Murlocs and crabs. I killed them. It was nearly time for my class to start, so I called Mom and she said something I can't read, but it was on Facebook and there was something about a movie and I assumed it was a bug. My car was now there and I drove it to the other side and hit the wall. The guy next to me gave me the key to his car and took mine. I tried to get in the back. I think it says 'quick fingers'. I was then at Nana's at the table and there was a $10 Royal Show thing. There was something about long hair and a joke about something I can't read."
"2946"	"(2009-07-29 (18)) I was playing Scrabble with Mom and Ezra. Ezra had his turn and got 75 points, but then I looked at what he did and he had done a word connecting other words, but half of the words he had made weren't actually words. I kept having too many letters in my rack. Some band came on that I liked and they started with a 'T', but I couldn't remember who they were. It took like 1-2 hours to get to the place we were going to."
"2947"	"(2009-07-29 (18)) I was in Human Bio, but it was different. Felipe was in front of me and Aliyah was next to me. I was in the third row (there were five rows). At the end of the class, Felipe said he wanted to ask Aliyah to a dance but couldn't afford a dancer. Then he said instead of asking the 'pretty girls', he should ask the ugly ones. I thought 'here we go' and he said ""Hello"", obviously pretending to ask me (and he was being mean, not joking). We got given a new experiment, at first it was already filled out but then it was new. I started going on about everyone being shallow, but he just walked off. Aliyah waited for me in the hall outside and we walked together. She went into a room and then two people were talking. She went behind this bookshelf (which was sticking out in the middle of the room, and there was a hidden space behind it). She sat in this thing in front of the wall and there was a hole behind it. It was small and she went through it as a shortcut out. There was no way I could fit, so I left and went out the front door (the place was like a mansion). There were thin wires all over the lawn (which was huge) and so I was jumping over them. Then there was garden bed and I crawled through it to the path. I realized I had forgotten my shoes. I had to cross the road for the bus and I was thinking I should call Mom to get me."
"2948"	"(2009-07-29 (18)) I was at university. It was Tuesday and I had chemistry but I forgot my lab coat. I was annoyed about it. I needed to get changed and wandered into a building, which was like a house. There was a young girl in there and she had a Furby and I was like 'I remember when they first came out'. We chatted for a bit and then I left. I went into my class, but it was full of random students. Then I needed to go to the toilet and someone showed me where one was. There was a huge queue, which had girls and boys, but then there was a fork where it separated into separate toilets. I finally got in and it was a huge room with toilets everywhere and no cubicles. There was a cubicle one but it had a weird spray of water about head level. Some boys came in and attacked this girl. They threatened me and I was like 'what the hell, I don't even know who you are'. They tried to attack me and I tried to punch but it was slow and difficult."
"2949"	"(2009-07-30 (18)) I was at university in class talking to Jakob and some others about our marks, hopeful TER and failing last year. Later, I was talking to Samantha and she was in the last year of her course. I asked her how many hours a week she did and she said she did 15 yesterday and I was like 'what?!'. I complained saying that it takes me an hour to get there and that I have to get up at 6am when I start at 8.30, which was three times a week and that if I had a 15 hour day, I wouldn't get home until like 1.30am. I was then in a room and there was a riddle on the board -- the waiter had [something I can't read, looks like 'moar'] and we figured it meant a plate. I was then watching Thank God You're Here and Hamish Blake and some guy were on a bush walk and they stroked this horse's penis to find out where they were, which everyone found funny. A friend of Mom's had written her a letter saying that was praying for me to do well. He was at war or something."
"2950"	"(2009-07-30 (18)) I was playing World of Warcraft, but it was real. I can't remember properly, but I was in village, hiding behind walls and trying to find a way past (I had to run in between buildings to leave). I realized that I was friendly with them and neutral with some others, so I just walked in. I went into a house and a dog started to growl, so I got a broom, which had a long, yellow feathered end and a short pole. I don't know what happened, but I was then in a forest running."
"2951"	"(2009-07-31 (18)) I was at the old house in my room. Cuddles, Gizmo and some other cats kept coming into my room, then Ezra's. I went into his room and he had all these old shirts in a rack from Brookland and they all had a patch of bright colour on them, there was a blue one and a green one (that I remember). I took one off to look at it and then put it back on. Ezra woke up and I said that a cat had knocked it down."
"2952"	"(2009-08-01 (18)) Autumn joined the MUPC. We were in human biology together. People were complaining about Ms Edmundson being a bad teacher. I was talking to Autumn as we were leaving and I asked how she got here and she came on this huge truck thing with like a water tank and wheels like a tank. It would suck stuff closer to it. I said that I took the bus, but she offered to drive me back. I was unsure about the truck, but agreed anyway. I text Mom to say I was getting a ride. We also discussed failing last year."
"2953"	"(2009-08-01 (18)) I was with Eugene and he was wanted by the cops. I can't remember what happened but they saw us and chased us. As we ran, we were holding hands. He tried to boost me a few times, but mostly we ran at the same speed. He said we should split up at one point and meet up at another, but I misunderstood and split up now. He ran through a corridor and I kept going on the other side and I could see him through a sheet of glass between us. We ran into a cinema and sat down. I said we shouldn't sit together, but it was too late to move. A cop came in. I had lipstick so I put some on so that I would look different but because I didn't know how to use it I was worried I would get it on my face. The cop was asking people questions. She sat behind us and started asking me stuff. I spoke in a girly voice (softer, higher pitch) and she asked if I liked ""Platinum in Lancaster"". I was like ""what's that?"", but it actually had something to do with whatever Eugene was involved in. It had something to do with getting possessed. At the end of the questions she gave me a chocolate. There was a True Blood ad with a dog in the kitchen at it ate some Pez. I was like 'I'm sick of seeing this show and what does Pez have to do with anything?'. I said this because I wanted the cop to think that I hated vampires. Someone said that someone was putting dead bodies in the Pez (in reply to what it had to do with True Blood). Then there was a fire announcement and we were told to leave. I got up and Eugene wanted us to separate (as they were looking for a couple), but I said that the cop lady already thinks we're together and we'd probably look more suspicious if we were apart. We put an arm around each other. I was a little bit taller than him. There were two exits and people were crowded around each of them. We left and then realized nobody else was outside and it was a trap for us. It was pitch black outside and we quietly moved to the edge. Some cops came out and were asking each other where we were and they started searching for us but said they couldn't see anything and to bring a torch. They came back and were shining the torch around, they turned around and as the light hit Eugene, he ran (it was only him, I had already run off). They caught him though. I was hiding in a garden. I got up and ran. Some cops were searching nearby and saw me and started chasing me. I ran around a corner and there was a lady with a red car, and she was doing something in the boot. Her son (maybe five years old) was tied up like a cocoon to the top of the boot. I jumped in the boot and was like 'please ssh, I won't hurt you'. She started to cry (she was sobbing and there were tears). The cops asked her where I was and she said I ran ""up there"" and pointed up the street. When they were gone I got out and I asked if she could drive me somewhere and she agreed. I lied down in the back of the car and said if anyone asked, I was her daughter. There were police lights coming up behind us and I said to keep going and then pull over. She opened the boot for some reason and the cop saw the kid and told her to get out. I figured they would take her, so I took off with the car."
"2954"	"(2009-08-02 (18)) Darren went to some place that was like a party but it was brothel like. He had sex with this young girl, who someone said later was only 10. He got worried and tried to find out some information, but then it looked like she was only 8. He tried to talk to her and she cried and acted like he did something wrong. Later, I was at this place which had lots of storeys. It was just a square building with water in the middle and ramps around the edge. There was a party or something going on. There was music playing and I heard Talking Loud and Clear playing. There was a room to the side which was like a classroom. Andy McCluskey was in there at the front sitting by himself. There had been some voting thing for bands and people had voted for their favourite songs and the bands for each were tallied. Andy won with 1003 votes. No-one clapped or did anything, so I clapped and said ""Well screw all of you!"" and Andy was like ""thanks"". There was this huge eel like monster in the water. It had tentacles that were like 15 feet long and they were flat. I managed to tie two of them up around a pillar."
"2955"	"(2009-08-02 (18)) We were at Mom's old house, which was totally different. We still had all our stuff there but had only just moved back in. It had like 4 storeys and only had stuff on one side (it was nothing in the middle, stairs on the edge and then a big platform at the back). The roof had a bit you could sit on. My mobile phone was really old and was the size of an old video camera. This lady was checking through it. Mom showed me some undies with Mewtwo on them. Ezra said ""I'm 22"" and that ""we're too old for that"". At the Hop was playing and I was tapping my leg along to it."
