"n"	"dream"
"0306"	"(2005-04-05 (14)) I was at school on the computers. It had Sims 2 on it. There was group of boys and they kept annoying Ramona, some girls and I. The teacher guy told us about this gay project we had to do, I only remember one part and we had to 'draw' ourselves, as babies. So I used Sims 2 bodyshop. I think later on in the dream we were running away from the boys and we got ice-creams, but I didn't get one."
"0307"	"(2005-04-06 (14)) I had a tank of pet fish in my room. It was quite a big tank and had many varieties of fish, including a seahorse and some little exciting ones. They kept jumping out of the tank and onto the floor, which was annoying. There was a big storm and it was scaring them. I told them something and they got into this big plastic thing, which was a safety defense shield thing. Then I had to guess the code."
"0308"	"(2005-04-06 (14)) Graham Chapman and I were good friends and I was on the net and I found pictures of him being alive after he died. I printed them out and left them so he would see them. These girls gave me a fake number plate. I knew it was a fake, but I put it on a car that I had. They said the speed goes up to 39kph. The number plate was 80, which meant I was speeding. They went off and I got in the car with Mom. We had to go in the Hyundai and I had to sit in the back, which I complained about. Ezra wanted to see Species 3. Later I was talking to Graham and 'confronted' him about the pictures, but he said he didn't know. Headlines from back then, said stuff like 'Dead doctor' and stuff."
"0309"	"(2005-04-07 (14)) I was at someone's house and I was out the back with some people and they found a leech. I was scared of it and they were throwing it around trying to get rid of it. It landed on my thumb and latched on. I was screaming and we tried everything to get it off, flinging, pulling, burning, but nothing worked. Nana came out of the house telling me to shut up and she got it off."
"0310"	"(2005-04-08 (14)) I was at some weird place that was near water. Food and stuff was really hard to get, but the place that I was at had a little shop/shed thing with trolleys full of stuff and we could take them. Jayson, Ezra, Mom, Dad and Jayson' made up sister were there. Her name was Marie and she looked like Mary from Kingdom Hospital. She liked me a lot. Anyway, we went down to the shed and we got a trolley, which was ours and we had to climb to get it. When we walked out there were some people nearby and they were going to kill us, or at least damage us, but we ran away, this happened twice, and the third time there was this nice black guy who gave us our stuff and a diary of a girl who had died and disappeared. Then strange things started happening. As we were walking to this place, coming back from the shed, I was seeing everything in black and white, but everything behind me was in colour. We walked onto this platform and Marie started talking to me as her mother, and she told me that I had turned into her mother. This strange thing went away and when I was still like that I said ""No, it's me Izzy"" and she said ""Oh, Jayson' girlfriend"" and I said ""Who's girlfriend? I'm not a girlfriend"". She said something like ""It seems like it"". Jayson was in some place and he was skinny. Later on, I was on this jetty thing, and these guys were going to kill me and there was a 'magical' thing that happened and it happened now -- a bit of water rained from nowhere and I quickly ran to get away and a wave got the bad people. It also happened later, but this time I barely got away and it was a train that went past."
"0311"	"(2005-04-08 (14)) The things from Predator had come to Earth, but they couldn't go invisible and they didn't have the heat vision. Anyway, they would search houses for people and kill them or take them with them. They were on our street and Dad told me to hide in his cupboard underneath all these clothes. I did, but then they got to our house and they took Dad and Ezra with them. One (I think only one came in) opened the cupboard, but he didn't see me, but he somehow sensed I was in there and I got up and was running away from him. He got sick of running, I suppose, and went back to the ship but I realized he was going to blow the house up, so I ran into the shed and then I heard an explosion. The house was still standing though. The predator bloke had a look and happy with the results, he left the house and told the rest not to search the house again. Then they flew away. I was going to jump the fence to leave, but there was an evil dog. I went next door and they were in a caravan thing and they were going to leave. I knocked on the door and I said it was us (Ezra was with me now). They didn't believe us, and this guy said ""What does Izzy like?"" So I said ""waffle, chicken"" and Ezra said ""guns"" and they said ok and let us in. The caravan was full of people and it was really squishy inside. Granma was in there. We got to a park and there were horse races and we tried to warn everyone about the aliens but no-one believed us."
"0312"	"(2005-04-09 (14)) I knew Johnny Knoxville and he, his other mates and I went to some shop and they were going to steal a bottle of water. They did and then ran off laughing. Then I was at school, and there was going to be a song or play thing. I was first in so I got to sit in the front row. We had to sit on the floor though. Mom, Dad and Ezra were sitting next to the stage. I also knew Graham Chapman, who was appearing in this play. I don't know what they did, but at the end they were singing 'Every Sperm is Sacred' and I was the only one in the audience who knew the words. After, I went to see Mom who was talking to a sports teacher. She said ""You're the only kid I've met who likes Monty Python"". I was chatting to her and Mom and then the sports teacher said she liked the way I talk. Then in sport, she said she thought it would be best for me if I taught myself. Later, Johnny Knoxville and I went to a shop and stole another bottle of water and also we had ordered a cows brain and had eaten a little bit of it as a joke."
"0313"	"(2005-04-11 (14)) I was at some place and I was watching a live Monty Python thing on the TV. Terry Jones kept stuffing up his lines. In the water there was this shark thing and Stan from South Park was underneath it; the shark was protecting him. The shark swam away and he came up for air, holding his hat and he was covered in mud."
"0314"	"(2005-04-13 (14)) Mom and I were at a friend of hers' place and he got bitten and turned into a zombie. So we got out of there, and I ended up at school. People were turning into zombies there too. I was running from different rooms with Farrah and a girl I made up. We were running around, ending up in places like the gym, running down a hall, back to the gym. We ended up in an apartment type room. There were three beds and knives and things in the drawers. We put the mattresses on the floor."
"0315"	"(2005-04-14 (14)) I was at a park or something. There was a competition on and there were 10 men and they all had a partner. For some reason, I ended up as some guys' partner. I was walking along and someone gave me a golf club. The competition was supposed to be hard, but I must have done well because the guy told me someone had said he was in the lead. Cuddles also had her kittens, nine were in trios and there were more. We were leaving the park place and we went up a carpark and at the top people were being all evil."
"0316"	"(2005-04-21 (14)) We went to 'Seabird'. There were two caravans. Mom was there and we were going to share the bigger caravan. Nana owned them or something. There was also a boy, who was a serious computer addict. He lived in this room, which was stacked high with games and other computer things. We went to the big caravan, which was messy. I went to the bedroom and turned around and screamed. A room on the left side had been one which I had dreamed the Zelda person (The lady from 217 in The Shining remake) was in and I was seeing things. It was really scary. We ended up in a small cabin looking outside because there was something evil out there."
"0317"	"(2005-04-27 (14)) The kids from The Sound of Music and the nanny came to stay with us. They were dressed in old fashion clothes. We were all mucking around, pulling pranks on people. There were strange sheep somewhere."
"0318"	"(2005-04-29 (14)) I cleaned up Mom's backyard, but how you would a desktop, by clicking and dragging. There was some strange movie with me and Jayson and we had kissed but I didn't remember it. I also looked at school photos. I left to tell Mom about the backyard, it was still very messy, but when we went out it was clean."
"0319"	"(2005-04-30 (14)) We were on a boat, I think, and we crashed, but I don't remember it. I was at some place, with the guys from Monty Python, and we were friends. We all had to climb this strange thing (like that game at the Royal Show, when you climb up a blown up thing, but it always tips over) and then press or grab something. If this bird cuckooed then we won heaps of money. We climbed up and after a certain time, it makes you fall. Terry Jones was running the whole show, but he was also climbing, so I think maybe he had a look-alike. He was falling and somehow I pressed mine and his button thing, not at the same time. I won $1.4 million. Then I was playing Neopets and it was money that I had on there. Then I had it in real life again."
"0320"	"(2005-04-30 (14)) I was at some place that looked like Nana's. Ron, Harry and Hermione (Harry Potter) were there, as was I. Ron, Harry and I were under the invisibility cloak. I don't know why and Harry and Ron both liked Hermione, I think maybe only Harry. Harry ended up going out with her."
"0321"	"(2005-05-01 (14)) The sequel to XXX had Vin Diesel in it. He went down a pipe, getting away from these bad guys. Then he ended up dressing as a girl and was staying in an all girls house thing. He had a lesbian relationship with some girl and then he had to run away."
"0322"	"(2005-05-01 (14)) I was walking to Brookland High School, which took ages. There was a big scary pool."
"0323"	"(2005-05-08 (14)) There were zombies (Dawn of the Dead orig.). I knew the blokes from Monty Python and Graham Chapman had been bitten and was in bed, sick. He was turning into a zombie and for some reason some things would make the people turning into a zombie, go crazy. A chicken wandered into the room and from its view, it was all bulgy and reddish. Graham went psycho, turning into a zombie and then eventually calming down. He ended up dying. I also remember that when people bit someone's finger, they would turn into a zombie. We were at someone's house, and it was scary. I wagged school and was hiding behind a tree and Dad saw me."
"0324"	"(2005-05-11 (14)) I was at the Royal Show. For some reason, in my dreams you need a parent to get in the 'water' only parts. Mom and Ezra were already in, but they wouldn't let me in, even when Mom came to get me. David Mathew was in the dream somewhere."
"0325"	"(2005-05-12 (14)) I was swapping 'my' room around. I was moving the bed, which was basically the only thing in there. In the rest of the house there was Dawn of the Dead orig. zombies everywhere. I was going about killing them. I think David Mathew was in this dream too. I think I was trapping some zombies in cages. I also think I had a boyfriend or some romantic relationship with someone."
"0326"	"(2005-05-15 (14)) I was walking home from school and I put my bag on the island across from the logs. I did this because Mom came and picked me up. I then realized it was gone. I was really upset because my phone was in it and so were a lot of other things. We went back and it wasn't there, then it ended up in the middle of the donut, in front of the house across from the logs. I then left it there. I ended up with my phone later and I wondered why I had it. I was jumping fences with someone and there were rabbits."
"0327"	"(2005-05-18 (14)) I was on a weird boat thing. I was married to David Mathew. There were some kids at a bridge, and they destroyed it. We got trapped on the boat. There was a party going on and they all chucked a spaz. There was also a pregnant woman. It went birds eye view at one point and it looked Sims 2 like."
"0328"	"(2005-05-18 (14)) I was at this school place, which was sort of barn looking. Jayson and I were in the same class, and we liked each other. The teacher was also gay (not homosexual). Jayson and I both said ""Burma!"" at the same time. We were both sitting at the back of the class."
"0329"	"(2005-05-21 (14)) The Royal Show was next to a big shop. Me, Ezra and Jayson went to the shop. My mobile was out of credit, Ezra's had no power and Jayson didn't have his. We also had no money. The bus guy said it would cost us $1.30 for all of us to go on the bus. Jayson ended up running away to go find Mom. Then Ezra caught a taxi and I wouldn't go because we had no money. I was saying ""We're looking for the Royal Show"", and all of a sudden it was in front of me and all of the show was on this railway and it was moving to get back to its proper spot. I jumped on. I met this lady who was married to Marlon Brando before he was in The Godfather. There was also this hot guy on board, who I think was Greg Mathew."
"0330"	"(2005-05-26 (14)) I was on a motorbike and someone else was driving. Then I was driving and it started raining. It was really heavy rain and I couldn't see. We crashed and both passed out. There was a steep drop near a two storey shopping centre. I landed on the top of the step, and the other person landed on the bottom one. It was then not wet, and it was all sunny and stuff. There were a few people around, but they were shady looking. This person and I jumped on a hovercraft thing, as did Ezra and Jayson and then the shady people started shooting at us. We got pretty far and then the hovercraft stopped. We ended up at a house thing with weird rooms. I had to share with some friend of Ezra's but I didn't want to."
"0331"	"(2005-05-28 (14)) I was at a freaky place with these weird boats and people could float around in them. Greg Mathew was there with me and we went around the back (to leave the boat, and it was all dark and spooky). There was a dance and some girl was being a bitch and complaining because someone was wearing the same clothes as her. Also there was a new law, and I can't remember what it was, but it was gay."
"0332"	"(2005-05-29 (14)) There was some species/game thing called Protpets. There was this thing called Zanuzez, and it liked me and I liked it. This lady had come to school with lots of these pet things. The Zanuzez thing kept growing and it ended up turning into this ferret thing. Anyway, we were all supposed to get one to catch more. There was some sport thing going on. Jake was there and something 'bad' happened. I think Jake and this other little noob got bashed. There was also this little sports cabin."
"0333"	"(2005-05-31 (14)) I won something at school, and I was allowed 'nomination' points. This kid in class got in trouble and the teacher was trying to get him to give her something like $10,000, so I let him off with the points. I was then at some evil park. There were these evil haunted ghost dudes and it was raining and Mom took me on this trolley thing around the park. The ghost dudes threw stuff at me. Moondyne Joe was the name of one of them. MJ was also the coach of the soccer team, which I then played a bit of. I stole $10,000. I wanted the money and this guy took something else. There was also something about a dog with a cockroach. Also, at home there were some people after us and I tried to get away but when we went back home they were there."
"0334"	"(2005-06-06 (14)) I only remember a bear chase and a weird, munted shed."
"0335"	"(2005-06-07 (14)) I was at school. There was this scary convict dude. There was a weird pottery class. The teacher was annoyed for some reason."
"0336"	"(2005-06-10 (14)) I went to school in my pajamas. I had a hotel room. Jayson was at school and we were talking to some people. Then Ezra, Jayson and I were hiding from Mom in this nest thing, but it didn't work and she found us. A horse asked for a horse. There were lots of plates. I had to kill some little kid."
"0337"	"(2005-06-11 (14)) I was at some place, which had a bin full of pies. There was a pie-eating contest."
"0338"	"(2005-06-11 (14)) I was in Bali, and only Bali people were allowed to food after 5pm. I was there with school. I was in the bath watching Mr and Ms Smith. There was a wasp like the one from Donkey Kong Country. I was also at these netball courts and I sat around. There was a big K-Mart and a McDonald's nearby. Mr Nixon was around."
"0339"	"(2005-06-13 (14)) I had three kids. Their father was Jack Nicholson. I was about 15, but somehow they aged and I was still 15, but I wasn't. The oldest was a girl, sometimes she looked like that ugly Tanita girl, other times she was pretty and sometimes she had this scary nose. The second oldest was also a girl, and the youngest was a boy. We were playing on some big oval. When my eldest met Mom, I was 'overjoyed' and she was nervous about meeting Mom."
"0340"	"(2005-06-21 (14)) Those ugly dudes Harlan and Elijah were being gay saying loudly that no-one liked me. I can't remember what happened but I annoyed them back at some point."
"0341"	"(2005-06-24 (14)) I was at school and Teresa, the others and I were getting along pretty well. Mr Nixon said that I needed to talk to others more and that after school I had to go to his house. He drove me there in silence. His house was in the middle of nowhere and it was huge. It was all Timezone like inside; there were games everywhere. Some person was shooting. There was some letter and someone read it and it was something about Mr Nixon and some park. I got McDonald's."
"0342"	"(2005-06-25 (14)) There were these trees, and this Green Traveller (Flesh and Blood) dude was trying to kill me and some people. They were chasing us around and turning into robots. We escaped and hid in this house and turned all the lights off, and closed all the curtains. One person left for school and the trees, as humans, followed her. These bullies tried to stop them."
"0343"	"(2005-06-27 (14)) I had a pet pig called Porky. It was very evil and only liked Mom. We kept it in a cage. Mom and I went to this place, which had a human path and an animal path, which was all cagey and had bridges and stuff. She let the pig loose and I ran way ahead, but then I didn't know where to go. I was on a bridge and the pig caught up and tried to get me. Mom gave it a pat. It worked out how to get on the bridge so I bolted for the door on the other side. It had no lock and the pig could open doors. The light switch was on the door handle. The door turned into a sheet and the pig bit my foot, it hurt and I screamed. These people with guns shot the hell out of the pig, but it was still alive and now it was upset. I ran upstairs into a little room. I was trapped and there were zombies outside of the room. There were lots of Cuddles looking cats, but they all had different coloured eyes, which were all bright."
"0344"	"(2005-06-27 (14)) I was in Big Brother, but I got evicted except I got put back in. The Friday Night Live theme was water."
"0345"	"(2005-06-27 (14)) I was in the bush and people with guns were chasing me. I climbed a tree and they couldn't find me. They shone a light and found me, so I ran away. There was this strange video game, where you make people from parts of other people. I made a cool one. There were lots of graffiti backgrounds. I think the game was called Screenie."
"0346"	"(2005-06-28 (14)) There was a quiz in Big Brother around a table. They were watching a video. There was a fruit bowl on the table. There was something about a rope climb. I had a dead baby and I put it in a jar. Dad wanted a dog but he got annoyed when he saw me with the baby again."
"0347"	"(2005-06-29 (14)) I was at school, at some after school thing. I forgot my bag. I saw Mr Nixon' car which was a 4WD. Then there were zombies. Some singer guy owned a cool house. I was hiding in it and tried to stay inside to avoid the zombies. There was a big stage and lots of people. I or someone pressed a button and this mountain thing opened up outside."
"0348"	"(2005-07-03 (14)) I was getting changed in a dressing booth. A friend of Ezra's was listening. I cheated at some point."
"0349"	"(2005-07-06 (14)) I was at a farm place. Tim Brunero was there and we were close friends. I had a clothes problem and I went to a strange place but they only had girl's clothes and sunglasses. Everyone had to meet in a big barn. There was a snake thing. Tim was acting weird and I thought he had a crush on me."
"0350"	"(2005-07-08 (14)) We had this elephant called Eiba. I hated it. Ezra kept making it go near me."
"0351"	"(2005-07-08 (14)) I went back in time with two guys and a girl. She went in a cave and found her dead grandpa's grave. A grandpa of mine in the future (ie the present) was looking for generations of his family. Then we were somewhere else and they had this thing where you had to walk on this rope to get across the water. One of the guys looked like Jack Lemmon, and he and my other friend started singing. I found some videos and photos of me when I was little. There was this scary green dude in the basement of some old lady's house."
"0352"	"(2005-07-09 (14)) I went to the movies and took my favourite jumper (my Golden Breed one) and I put it on the seat next to me. I walked out of the cinema and then I remembered about it. I went back to get it, but it was gone. A jacket was there that looked just like it."
"0353"	"(2005-07-09 (14)) We went to Valerie's house and she had this munted llama with a munted nose. We were in the car. Ezra left a note asking about Christmas and said to send him a letter and something about fire. Valerie's boobs were hanging out of her shirt and she was all blotchy."
"0354"	"(2005-07-10 (14)) I didn't get my school clothes washed in time for school. When Dad dropped me off, Mom picked me up. We went to the shops and bought food."
"0355"	"(2005-07-11 (14)) All these kittens were loose in the house. I had to find them and put them in the bath. It was filled with water. This woman came to take them to the moon. Greg and David Mathew were in these photos with the president. They played the saxophone and something else."
"0356"	"(2005-07-12 (14)) I went back in time to 1959 in England. It was really old fashioned except they had this really futuristic looking McDonald's. I met this professor who was, but wasn't, Christopher Lloyd. I was talking to him and I said something about me coming from the future. He showed me his time machine. These people were killing other people. Someone died in this cave and other people went in to find them. I went in to find those people and they were all gone. This annoying girl was asking me questions about my country."
"0357"	"(2005-07-13 (14)) I was at some building place. There was lots of scaffolding and machinery. Mr Nixon was there. I was worried about my hair getting wet, because we had school the next day."
"0358"	"(2005-07-15 (14)) I was at school and I went to form as usual, but then I went to a dance lesson to get out of option class. Evelyn came too. I saw Michael Palin and his wife (Helen Gibbins) talking (they were our age). There was a voiceover saying that no-one liked them. He walked down to where I was, and I tried talking to him, but he was really quiet and shy. All of our classes changed and they wouldn't change them back. The dance teacher had really hairy legs with black hair."
"0359"	"(2005-07-23 (14)) I was in this field with Calvin and some strange person. There were these weird little people. There was some game or something with coloured socks."
"0360"	"(2005-07-23 (14)) I went out on the road and it started to rain, and I ran back under cover, but I thought 'Screw it, it's Saturday, Mom's going to straighten my hair'."
"0361"	"(2005-07-23 (14)) I was in a scab shop that was full of books and magazines. I got all the ones with Hugh Laurie (a lot) and they had House books. There was a blackout. There was a scary dude in the air conditioner."
"0362"	"(2005-07-24 (14)) I lived somewhere else. Someone, maybe me, ran across these train tracks. I was then in the house and my parents were strict. My sister was a Farrah look-alike and I saw her go into a room. She met with this guy who looked like Carson. For some reason, I forgot to look around and I went into my secret room to meet with a guy who I think was Calvin. Farrah caught me, but I had already caught her."
"0363"	"(2005-07-28 (14)) I was at a shop and this weird dude was following us. He was really mean and rude. There was a Sims 2 competition."
"0364"	"(2005-08-06 [?] (14)) There were lots of boxes and creepy women. I was at the video shop and they had heaps of Campfire Tales, but it wasn't what I wanted."
"0365"	"(2005-08-11 (14)) I was at a shop with Mom. It was Mr Nixon' shop. Mom bought some doll quiz."
"0366"	"(2005-08-11 (14)) Ezra, Jayson and I were trapped on this island. We hung out on the beach. We had boxes we'd made, boogie boards and That's Life!. The tide started coming in and we moved everything up and also put some stuff into a house like Nana's, but it had different furniture. Nana kept coming to the island in a little speedboat acting weird. There was something about shortcake sea water? Something broke and the water came to the house, then I was watching it as a movie and it was The Beatles, not us. They left the house and then the camera focused on Darren, and they were walking through a forest and they got shot at. Then it was the people from Lost. Jack and Kate were talking."
"0367"	"(2005-08-11 (14)) Mom was taking me and Ezra to school, but she didn't. We ended up at some place where they were going to kill this puppy. Ezra saved it somehow with a rope."
"0368"	"(2005-08-12 (14)) I was at school and I was getting changed in the toilet. I put pants on top of my pants. There were chocolates -- Bounty, Snickers and some made-up one called Floaters. They were all wet. I got Dad to write me a note for sport. I bought The Game of Life at this shop. I couldn't open it until I was out of the shop. Nana had cows."
"0369"	"(2005-08-15 (14)) I was at an evil house and there was a woman like the French one from Lost. I found an eviler house in the bush -- it was all nice, bright and happy on this oval, and then the house was all dark and spooky. The police came. I ran across the big oval. The lady served mashed potatoes to the police."
"0370"	"(2005-08-17 (14)) I was friends with Tim Brunero and Greg and David Mathew. I was at school and there was a storm outside. Tim got hurt -- he had this metal thing lodged in his hip. Rita was a nurse at this hospital thing. I had to watch the operation, and I got in trouble for not watching. I was upset."
"0371"	"(2005-08-17 (14)) Some guy ran up this dark road with a light on a cord. The light got pulled out of the socket, and then it was pitch black. Then something pulled him away."
"0372"	"(2005-08-18 [?] (14)) I had 'lockjaw'. My mouth was really sore and I couldn't open it. Dad picked me up from school. I looked through the door of my room, of this strange house, but it was just my eye."
"0373"	"(2005-08-21 (14)) Big Brother 2005 hadn't finished yet. I won a competition to go to the final show and participate in the Friday Night Live games. Another girl, called Lucy, was also chosen. The plane was leaving at 8 our time (but it was actually their time). Lucy was the first to go, then Greg Mathew. It ended and we got photos of Greg and Tim Brunero and got autographs."
"0374"	"(2005-08-22 (14)) These people were climbing to this other thing to spy. You needed tea to get over. The 217 lady (The Shining remake) stabbed this girl, but it was a dream. I was walking to school. Silas, Samantha and Calvin were as well. We were discussing our favourite rooms. Silas's was ""itinery""."
"0375"	"(2005-08-24 (14)) I was at school. Someone was discussing bird heaven. Cats were actually people. Tim Brunero was one."
"0376"	"(2005-08-24 (14)) I was at the shop. Ezra and I went to the car and we noticed that the back passenger window was bent out. Mom went to find someone. Ezra and I went in car and locked the doors. The window was now fixed. I said ""What if someone is in the boot?"" so I got out to find Mom. There was a creepy kid at the ATM. Two guys came towards me, so I got back in the car. Then I saw that the boot was open and a creepy robber, like the one in Little Britain, was walking off. Mr Ripley and Mr Nixon were security guards. Mr Gutenberg was hanging around too. They stayed with us. The cameras watched you when you looked at someone. There was an evil old lady. Mom came back and she was short."
"0377"	"(2005-08-30 (14)) This girl, Locke (Lost) and I were on this island. There was a swimming pool and it had tides. There were bees around two guys and there was a weird psychic. I started going out with Hugh Laurie. I didn't see him for a while, and I met this doctor guy called Ethan Methowicz. This woman was taped to a pole. I was saving her and this wave came, but Locke saved me."
"0378"	"(2005-08-31 (14)) I was at school and the people were acting weird. No-one came to form. I had seen people earlier that morning though. I found them in this lounge room. Some people were behind a chair listening to music. There were evil animals. We were hiding in classrooms. Ezra was playing on the 4-wheeler. Then I got on and so did some people from my class. The animals finally left. Then monkeys came. Mr Nixon had lots of cake."
"0379"	"(2005-09-01 (14)) There was an assessment thing and something called Cubance. There was an excursion. On the bus, the teacher was choosing people to meet some celebrities. I remember Calvin and Silas got picked. We went to this 'hotel' place, except it wasn't a hotel. The people who got picked were allowed somewhere special. These people snuck me into the place because Calvin wanted to talk to me. Then I was in a car with Mom and it was night time. These people broke into somewhere. And there were weird religious people."
"0380"	"(2005-09-01 (14)) I was at an ice-cream shop and there was a pool out the back. Calvin was going to push me in. I said no, and then Mom said ""You'll rip her pa-,"" Then paused and said ""Pad."" I was really angry at her. I was saying to Ezra and Calvin that I didn't have my period, but Mom kept saying that I did."
"0381"	"(2005-09-02 (14)) Jayson stayed the weekend. On Saturday there was something happening at school. Jayson was on the phone to his mother, saying a poem so that he could stay another night. He came to the school and we had to wear uniforms and he sat next to me, but a bit further away. Calvin came and sat next to me. We were talking and I pointed to Jayson and I told him who he was. Then he started to get angry for some reason and kept leaning on me. There was a concert on and Mom said that Green Day was going to be there, so we went. Green Day came on, and when they left, we left and we got food."
"0382"	"(2005-09-04 (14)) This nasty teacher made the class line up. I started singing 'Love Me Tender' under my breath and then Calvin joined in, and then the whole class. I was then at some place running around trying to get away from this black kid in a wheelchair. I went into this news agency earlier, and the kid was there. He followed me to the deli and by mistake, a strip club. He didn't need a wheelchair though [he was like Andy from Little Britain] . There was some magician guy on the stage. I went into Green Day's dressing room, then I was some boy, who had stayed there for a week, but it had been two years."
"0383"	"(2005-09-05 (14)) I woke up and I had to kill this weird thing. The next morning there was some guy at the end of my bed. He gave me $10, and I had to stab his hand and then shoot him. I stabbed his hand and then he turned into this freaky little squish monster. There was an island and people were missing. I asked Nana and Poppa for a gun."
"0384"	"(2005-09-07 (14)) There was a school ball or something. I just wore my normal casual clothes. Jake and some other boys were wearing this weird suit, which had a blue 'top' thing. Some of the girls had pink ones. Calvin came and he got changed into his school shirt. He sat near me and kept leaning on me. There was this pretty girl at some place who I was talking to and getting along with. Calvin started spending time with her so I left. Ms Doubtfire was sitting in 'class'. Calvin sat at the opposite end of the table and was talking to me. He moved next to me and he 'realized' that I was annoyed that he had been spending time with the girl. I had also seen them holding hands at one stage. Calvin started laughing and teasing me because I thought that 'they were going out'. I kept denying it, although it was true. I was mainly annoyed that the girl had stopped being friends with me."
"0385"	"(2005-09-08 (14)) There were these animals -- llama's, I think -- that kept laying eggs. There was this other section outside, around a shed, and there were more animals. There were lots of steps. I was trying to avoid people. There was a fair thing on, with rides, near the school. This guy was hanging around me while I waited for Dad to pick me up. He liked me."
"0386"	"(2005-09-11 (14)) We were in dorms. I got room 2, Calvin was room 1, and Evelyn was room 3. I was in class and I couldn't hear anything. Someone told me that these people were coming and were going to kill people. I told Calvin and Evelyn and we packed our stuff. This guy came and said everything that the person had told me earlier, again, and he then ripped his face (mask) off. He gave us two packs of sausages. We left as the people were coming. We snuck around this building which was a two storey, motel type building. A woman punched some woman when she opened the door. Some guy asked us what we saw. I said nothing and he let us go. We were hiding in cars and under benches in this cave place."
"0387"	"(2005-09-12 (14)) Mom won $100k. I was at Nana's and she had this pool thing. There was a game which we had to share with these people. These kids liked their babysitter. Then he made them make a coffee."
"0388"	"(2005-09-13 (14)) I was at a shop in the toilets, as were two girls. This strange man came in. There was something about a leprechaun. We left and a teacher told us to get into groups and then hide. I was in a group with Calvin, Silas, Duane, Evelyn and maybe someone else. We had a good hiding place, but I got up. We hid again, and we put Calvin in a bag. I got found. There was a crazy psycho guy."
"0389"	"(2005-09-14 (14)) I was at school and some weird guy came over. Someone said that Ezra and I were ""the loves of his (Calvin's) life."" I was like 'What the flip?'. There was a race over logs for a Dolly magazine. I went to some guy's house. I 'was' a 'boy'. He made me dinner. There was a house behind a bookshelf."
"0390"	"(2005-09-15 (14)) I was at school and we were hanging in a classroom. Calvin left and I went to look for him. I found him and he said something about ""Logan"". I asked him and he said that the Logan twins were in the gym. I told Mom and she came and lined up. I went to my bag, got a few pieces of paper, gave it her and got down to the Logan's. I got the wrong bit of paper. I ran back. Somehow inside, Harlan had sticky tape. He and his friends tied me up on this bed. I got out of it and I went back to the gym. The lady waiting started writing on my leg ""Dear Izzy, something (I don't remember) ice cool and red hot"". Greg was with her. Dave came over and they both signed the bit of paper."
"0391"	"(2005-09-16 (14)) We were at this motel. I had a nice room. The curtains were opened a little. Two guys and a girl walked past and then came back and were watching me. Then they came in. One guy came over to my bed. The other two started making out. They were trying to get me to do drugs and drive. One guy poured drugs on me. One of the guys asked me for HIV, which was a contraceptive. I started yelling at them that I was only 14. They left. Dad got up and I told him what happened."
"0392"	"(2005-09-16 (14)) I was at school, we had to get into groups and I kept going into Calvin's group. There was something about losing teeth and there was a pirate guy."
"0393"	"(2005-09-17 (14)) I was on the computer with Calvin and Fang. We were eating and Fang got up and left. When she came back she said something like ""You moved closer when I left!"""
"0394"	"(2005-09-18 (14)) I was at school and Calvin was sitting next to me and Evelyn. I was annoyed that he was. It was Wednesday. They said instead of Digital Media, we had English. I remembered that in Digital Media, Evelyn and been acting weird and had continued acting strange throughout the day. She was copying my voices etc."
"0395"	"(2005-09-18 (14)) I was playing Fate, except it was real life. Some people were in the dungeon. They didn't finish the tutorial. I jumped over this thing and people followed. I bumped into this evil lady. She whistled and all these zombies came out. I told everyone to get something to stab with. I got this thing and I stabbed the vampire lady, but I don't know what happened to her. We had a fight though."
"0396"	"(2005-09-19 (14)) It was National Cleanup day. It was recess and it was Monday. Calvin left his bag in class and left. I sat on the floor and leaned back on a chair and fell. I accidentally had brought my diary to school. Fang left. Evelyn asked me if I thought anyone in the class was ""cute"" or ""super cute"". I said no, and she said her and Fang did. Fang came back in for a second. Outside, these animals were loose. We were on a track. This polar bear got me and some dude shot it."
"0397"	"(2005-09-19 (14)) There were people in this elevator at a hotel. They would go up or down and do that all day."
"0398"	"(2005-09-20 (14)) There were lots of kittens. I went to give them water. Two were dead in the bowl."
"0399"	"(2005-09-21 (14)) Jake won a competition and he got an Easter egg and a mobile. He played two sound clips in class. Ms Rodrigues was there. He was saying stuff about Ms Rodrigues and her getting money from some zoo in 1986 and he wanted the zoo to have a T-Rex? Calvin had a phone as well, and they both liked me."
"0400"	"(2005-09-23 (14)) I lived in a little town. All the concerts that were on were of old people. Ezra had a girlfriend. I got the old songs off of Nana to burn. I was at school and Jake was in our robotics class. He kept taking my seat. In the changing room, everyone was getting changed in the toilets. Three people lined up for one and there were longer lines for the others."
"0401"	"(2005-09-24 (14)) I left home to walk to school, but it was the first day of holidays. Samantha, Silas and Calvin were walking up the road opposite to the island. So I walked with them. We ended up at some place where there were lots of kittens. There was a strange movie called Silence and it had Kevin Costner in it. They mentioned something about silence and science. Someone (I think Kevin) got their arm cut off."
"0402"	"(2005-09-25 (14)) I was at this playground place. There were slides, they were waterslides, but they changed to normal slides. A train went around. Ezra went to touch something and this guy told him not to, so he went later. There were climbing poles. Jamison was talking about October Sky. Later, I was staying with Granma and some dude. I went off with someone and we went to the park thing at night time. Then I was running away from something. I went back to the house and they asked me where I had been (it had been 2 days, although for me it had only been a couple of minutes). I said I had been at the park and that night it had rained and something about a spooky guy, but I didn't actually know."
