"n"	"dream"
"0183"	"(2004-10-21 (13)) Mom had sent me to different schools, and I was at the third one. I had Widget and was feeding her noodles. Anyway, a lady told me to get rid of Widget so I ran off and ran through Ezra's school, where a creepy toilet broke? I went through some surfing place? I had to interview someone. Mom and I were sitting at a fancy table in a fancy house with fancy people."
"0184"	"(2004-10-25 (13)) Mom sent me to this school and it was really gay and I left and then a few months later I went back and no-one recognized me and I kept trying to run off but I kept getting interrupted."
"0185"	"(2004-10-26 (13)) The dead were coming back to life and being evil. I was killing a heap of them and there was this big black bloke who was a pig and at the end of the dream I had to shoot him and he was good friends with this girl. Then I went to where the zombies were and got all the guns."
"0186"	"(2004-10-27 (13)) I was in Runescape and it was real life. Jayson, Ezra and I were in the wilderness and there were these guys who were strong so we ran but Ezra and Jayson got caught. I started climbing a fence behind this court and the guys were talking about me but I slipped and they heard. I tried to hide but they saw me and they dropped us out in the middle of nowhere and I met up with Ezra and Jayson and we found this old building."
"0187"	"(2004-10-29 (13)) I had (The Young Ones) Bachelor Boys book. It had heaps of autographs in the front. I was at some creepy place and something kept happening to them. I think the guys from The Young Ones were there, but I can't remember."
"0188"	"(2004-10-30 (13)) I went to this school and it was the first day and Raquel was there. I also saw Valerie and Farrah for some reason. Raquel and I were hanging around with each other and for some reason lots of people from Whitehall High School were there. We sat down at a table with Cedric and Wallace. We were trying on uniforms. I got a strange one with straps. When the teacher said something about splitting up Raquel got annoyed."
"0189"	"(2004-10-31 (13)) Kiki decided to be nice. She was being all cuddly and stuff. The kittens were being nice too."
"0190"	"(2004-11-01 (13)) I was at a creepy place with friends at some party place. I broke in with them because I had to get this thing. I went up and got it from a safe place but a guard was alerted and I got down into car and we drove and saved my friend."
"0191"	"(2004-11-02 (13)) I was at home and that scary red thing from that stupid Looney Tunes show was hanging around. There were lots of them trying to get in and I was scared to death and I locked myself in the office. They got in and I just screamed. It was actually kind of funny."
"0192"	"(2004-11-02 (13)) I was at a school and Parvati said hi to me, but so that no-one else heard her. I had a 'roommate'?"
"0193"	"(2004-11-02 (13)) I was at a shop. That kid who used to read all the time at school in 2003 was there -- I'm going to call him Alberto. There was a stage there and we (a few people) went behind it and got some instruments and we were playing on the stage and Alberto was singing. I went out to Mom's car to get my phone, but I couldn't find her car and I looked all around the carpark. I asked this couple to help and I rang my phone and they answered. I didn't think anything of it and then I called them again and asked them to meet me at a taco shop because I realized."
"0194"	"(2004-11-03 (13)) I was a guy and I went into a toilet which flipped and led me to this girl's room."
"0195"	"(2004-11-03 (13)) I was at Charlene's house. She had this scary pool thing, which I fell into and there were scary animals."
"0196"	"(2004-11-03 (13)) I went on a little rollercoaster train thing. There was a petrol station?"
"0197"	"(2004-11-04 (13)) I was at some creepy place near Nana's, I think. Dad, Ezra, Jayson and I went there. Ezra, Jayson and I were in the same room (it was like a little house). There were 4 single beds. The fourth one was going to be occupied by Christopher Ryan. From left to right the beds went mine, Christopher Ryan, Jayson, Ezra. Everyone kept referring to Christopher Ryan as Dave Hedgehog. Then I was back at home. I got something in the mail. It had a book of people. Christopher Ryan was what it was open to. I read it but it said Chris Crimwell instead of Ryan. It also said he was born 12 September 1986? I asked Mom who Chris Crimwell was and she said, ""You know, the Dave Hedgehog guy""."
"0198"	"(2004-11-04 (13)) I was at some school and I was in Year 9. I was already deciding I didn't like it. It was very messy and not very organized."
"0199"	"(2004-11-06 (13)) I was at some place in a bush/forest thing. Dad and I were there and it had dead people like Shakespeare and King Arthur under these sheets and they also had weapons with them. Dad and I got in the car and there was some bloke sitting in the back. There was something about a game, but I don't remember."
"0200"	"(2004-11-08 (13)) I was at some freaky place which was like a play area place except it was scary and evil. Some bloke, a father of someone, was with us and he had slept with me, except it wasn't me. He got hit by a train and ""I"" rushed over, but he was fine, and then we were dodging train tracks. We couldn't leave. There were strange Pokemon battle things. Rabbits, cats and dogs were in little exhibits just outside."
"0201"	"(2004-11-12 (13)) I was at some school. Charlene was there too. We were in this place and there were people talking so we left because we were bored. Then we realized we couldn't get home if we didn't go back. When we got back they were dancing. I joined in unlike Charlene. It was a creepy dance."
"0202"	"(2004-11-13 (13)) I was at ""Nana's"" for Christmas. Aunt Sally had 4 kids -- Bryson and Nathaniel and two girls, one was called Cheleka. I really hated Cheleka. The bloke from Collateral (Tom Cruise) was in this car with us and jumped off and onto train tracks. We got out and me and Collateral guy got hit by this train and flew off into a tree. The tree fell. We were going to sleep in tree and then we got romantic -- not ""romantic"". We were cuddling or something gay like that. Then I fell asleep. Some girl came along and they had sex? I woke up and she said something about ""redhot tip""? And I said ""What?"" And she made some pathetic excuse up. I went back to sleep."
"0203"	"(2004-11-16 (13)) I went back to school and Ramona and Tiana were there. Tiana came back to my house. I was talking to her and then I ran into my room to get Drop Dead Fred. I showed it to her and she was like ""Rik is sooo hot"" and so we chatted about how hot he is."
"0204"	"(2004-11-16 (13)) I went to England. I had to marry an English person for some reason. I saw Rik Mayall and Adrian Edmondson at an Internet Cafe. I asked them if they knew anyone to marry, but they were mean and said no. Later, they apologized and said Christopher Ryan would. So I met him and he was really weird. He made this million page survey thing, which I thought was cool. Then people were in a car and evil animals were on the loose. There was something about death, pain and suffering. I saved the day."
"0205"	"(2004-11-17 (13)) I was watching a horror movie and this creepy evil head was flying around the house. It was really gay."
"0206"	"(2004-11-20 (13)) I caught this made-up friend of mine, who was extremely hot, killing these people. He was covered in blood and came over to me saying it wasn't him. The next day, I was at some wedding thing. He also had a crush on me. He kept listening to my conversations and I tried to tell my friend about him but he kept popping up."
"0207"	"(2004-11-20 (13)) We had evil kittens and one got stuck under the shed wall."
"0208"	"(2004-11-21 (13)) I was at this shop thing and Mom was going to be arrested for murder -- she supposedly killed some young girls by putting knives in balloons and then popping them. I can't remember what happened in the shop, but it turned out it was Dad that killed them because one was called Ariana."
"0209"	"(2004-11-24 (13)) I was a guy (only for this part) and I was having sex with my girlfriend and I was interrupted. Then I was me and I was in a forest. I had to do something and there were evil things but I can't remember. Charlene popped in here somewhere. I was at a pool and Tiana was there. I was telling her I watched Drop Dead Fred and I remember something happening about him with me in a scary house but I don't know."
"0210"	"(2004-11-25 (13)) Jabba was being nice and gave me a cuddle."
"0211"	"(2004-11-27 (13)) I got to level 99 prayer on Runescape. For some reason, I could now fish sharks."
"0212"	"(2004-11-30 (13)) I was at a strange house and I was reading a book which was Sample People. It was really different from the movie. I watched a different version of Sample People. It was weird and Len was saying ""I don't act, I do plays"" or something like that."
"0213"	"(2004-12-05 (13)) I had a ferret who thought he was a llama. He was big and I could ride on him. I was at a scary shop and it had lots of Invader Zim stuff there."
"0214"	"(2004-12-07 (13)) I was on Runescape and I was killing the Ice Queen except she was a spider and I didn't wait for Ezra. I remember Jayson saying ""Look, a shooting star"" and I said ""Hurry up, make a wish"" or something. The Ice Queen killed me and I lost all my stuff except my plate and kite."
"0215"	"(2004-12-09 (13)) I had a twin sister. We looked different, but we were identical. She was playing around with me and some others. She left, and then she came back and told me to tie her up, put tape on her mouth and cut her hand off. I said no and she kept pleading with me, but I didn't do it."
"0216"	"(2004-12-10 (13)) I was at Mom's house. There were two big desks at the bottom of the stairs. I was at the table with Tiana, Devin, Loren Dean, and some other people. This teacher was telling us to fill out a survey. Tiana and Loren were getting rather close but I said something and he laughed, so he talked to me and we got close and I stole his survey."
"0217"	"(2004-12-10 (13)) I was out the back of Mom's and I went inside and saw Loren Dean (as Hicks from Enemy of the State) and the other bad guys from Enemy of the State going up the stairs. I followed Loren up and I don't know what happened but I was thinking he looked hot. Later, we were still at Mom's, but now Loren and I were getting shot at. I found a rune chainbody on the stairs. He tried to kill the police but messed up. We ran out the back and climbed some fences, but I got caught."
"0218"	"(2004-12-11 (13)) I went to Mercy College. It was gay and had little greenhouses everywhere. Then I had this twin and we didn't look alike and I can't remember properly but she was trying to get away from these dudes. Ezra flipped some guys the bird. Mom pulled over and ran and hid, but I stayed in the car and this guy came over and I was like ""It wasn't me! It was my brother!"" he said it was rude and I said that he does it to everyone."
"0219"	"(2004-12-13 (13)) I was at this scary place and I don't remember properly, but I was in a little house. These people came and the owner of the house told me and friends to go and hide. We went out and then ran off into the bush. Some people came out to the bush. It was freaky."
"0220"	"(2004-12-14 (13)) It was my first day at Mercy College and I saw Kallie there. I also had a portable locker with a video camera in it. Kallie and I stayed together and I lost my locker. I found it after a while."
"0221"	"(2004-12-15 (13)) I was at this place with a giant Egyptian thing. I've had this dream before with some variations. A guy was looking in this tunnel and said it was going to blow and then I realized I had had this dream before. I said ""No, the next piece of paper says it"". It did. We all ran into the Sphinx thing and ended up in a creepy cinema. There was a big BANG! No-one in the cinema was moving. I was also in a room with The Ring playing."
"0222"	"(2004-12-17 (13)) Mom and I were at a shop. We went to the pet shop and they had a container of ferrets with a big snake in there. The snake started chasing me and Mom. We split up and I was floating on a little cloud thing. We drove somewhere full of scary dogs. We went on a roof. A good dog explained that Mom was bad or something."
"0223"	"(2004-12-19 (13)) Mom and I were walking and I saw a big bus which was a ferret bus thing. I looked behind this sheet and this guy looked down and asked if I wanted any ferrets. I did. You had to pull this ladder down and climb up, so I did. There were four BIG ferrets and millions of little ferrets. There was a Gizmo looking one. Then we saw some guys come with wooden boards. The guy, whose name was Alex, said they throw boards up to try and kill the ferrets. We got a hold of their boards and they left. I don't know what happened after that but Alex and I fell in love or something gay and then he was killed. I was upset and I think I killed some people but I don't remember."
"0224"	"(2004-12-19 (13)) I was at school. It was form and the teacher was giving out bubble wrap for everyone to pop. It was hell cool. Then we went on a plane and the plane before this one had blown up. I was next to my friend and Zander and some gay friends of his. We also talked about Runescape. Then, I think I forgot what I was dreaming about and the plane turned into a cinema."
"0225"	"(2004-12-20 (13)) I was at some creepy place and I had to keep holding something or these ghost things would take me."
"0226"	"(2004-12-28 (13)) Some people and I were looking after a little deli thing. Then I was riding a horse that had a remote thing, which said horse, mouse, cat or something. Then the horse got smaller and turned into a mouse, but I realized it was Gizmo. And people tried to shoot us."
"0227"	"(2004-12-29 (13)) Some people and I were in the woods and two girls and Jason Lee (except he had a munted face like Tom Cruise did in Vanilla Sky, but later he was Beaver from Dreamcatcher) went away from the rest and something happened and the two girls thought that they were ""getting lucky"" and they left to get their tops. They left and then Jason and I kissed and it turned out we'd been dating for a while. Then I was home around the pool and people were killing things."
"0228"	"(2004-12-30 (13)) I was at school and unfortunately I had to sit next to Kaleb. Something happened and we had to do research together. Then we were at this creepy ""Moses"" place. People were being scary. There was a waterfall thing."
"0229"	"(2004-12-31 (13)) Ezra, Ramona, Tiana, some guy I made up and I were doing this thing and we had to defeat people to get out. The first two were creepy things -- skeleton blokes and stuff. We walked through these woods to get to the next place and some creepy people followed us. I was wearing my light blue ""MB"" shorts and the blue top with brown sleeves and had been for the last few days. We got to the next arena place and we had to defeat John Travolta. The other guy (call him Joe) started fighting him and they both had some cool moves. Joe won and I picked him up and kissed him, saying he was the man (all friendly stuff) for beating John Travolta. The next two ""Gods"" were a face of a lady in a square box (who Ezra talked to and that's what you had to do, because she was lonely and then she left) and the last one was the ""oracle"" (who was a face of a lady too). But when Ezra got there, we told him the whole thing was a joke. Then we were at some creepy China town place. They had little animals, and one tried to escape. I cuddled some cute animal. We had to get special cards from a lady to go places. We talked about getting costumes for the quest thing and John Travolta had said to get good escape gear and I wanted to go home to get my shoes. Tiana dressed up and Ramona called her mother."
"0230"	"(2005-01-05 (13)) I was at a house and Gizmo and all the kittens were there. I can't remember properly, but there was a basement and it had all this creepy stuff, like weapons and science things."
"0231"	"(2005-01-06 (13)) Ezra and Jayson read my diary. I found out because they kept taking my stuff and they took two pictures of Timothy Olyphant from my diary and then they showed me them by giving me a bag full of stuff they had taken. I was really annoyed but they didn't say anything about it, they just smiled evilly. Then they wanted a million dollars off Peter Gallagher. I had his email and told him and then I had to go with Mom, Ezra and Jayson to somewhere. Also, it was the last day of school in Year 7 and Mr Macklin gave out all our work and I didn't bring it home, but Mom and had gone and got it."
"0232"	"(2005-01-07 (13)) I was at some new town and there was a boy and a girl who were special. They met after a while, but at first the girl and her mother were chased out of their house. Also, I knew them. The boy had a spaceship thing. Then we were looking at a school for me. We found the only school in town and it was munted. But I went there anyway. At lunchtime some lady shot herself. It had happened there before. There were Christmas decorations up and there was a sleigh in front of one house which two girls and I got into. It flew in the air. Then it crashed."
"0233"	"(2005-01-08 (13)) I was at a shop and Porky was in the back of the car with a water bottle in a container. I can't remember what happened in the shop, but Ezra and I had to run back to the car to hide. We were also at a pet shop and I had Porky with me and we were also at a ferret place."
"0234"	"(2005-01-10 (13)) There was a girl or maybe two (I think it was two) that lived with her/their grandparents. The grandparents were hell evil and mean. Anyway the girl/s ran away one night to this pool place. There was this maniac guy there and I was there as well and he started killing people. People kept falling into the pool."
"0235"	"(2005-01-11 (13)) This guy ran across a road to the other side which was all forest-y. This girl was there and anyway he started bouncing through the forests but like that game where you throw balls [I don't know what the hell I'm talking about here, and I have a diagram but I don't understand it] . The girl chased after him and when they stopped she jumped into his arms and it turned out they were cousins. He also did some bouncy stuff in a shop. I was in a cinema type thing and there was a movie of me and my friends of short clips of things we had done, but there were extra things on it each time we watched it."
"0236"	"(2005-01-12 (13)) It was the future, except we were all the same age as we are now. We, being Dad, Ezra and I, were at some person's house and when we left some guy had a gun and Dad did something and he got to our car which was really cool and small. Ezra ran down the steps and the guy shot and Ezra and Dad said ""FBI! Freeze!"" and shot the guy. We all hurried into the car. Then this other person was having a party and all these famous people showed up. There was this girl (a celebrity) who got romantically involved with this stupid guy. Her ex (another celebrity) was angry and got evil. Then, or before that, we were at home. An old friend of mine except I didn't really know her was there. We went out to get something from this place out in nowhere. There was this evil lady who nobody liked. Something happened and we ended up surrounded by clouds. This evil bloke sent us all back except for the mean lady who had to stay there for eternity."
"0237"	"(2005-01-13 (13)) I was at a haunted house with some people for some TV show. Mickey (Scream 2) was there. I ended up in a room with poison gas with another girl except I got out and then this dog chased me and I got in the house from another door. Then the dog took some clothes and we were told it was part of the show. But I hadn't brought any clothes. Jillian was there and some fat women. I borrowed clothes off Jillian to wear and some from a fat girl. Jillian said something about me stretching her clothes. Also this lady said to the girls something about wearing a bra and I said I wasn't because I forgot and don't want the responsibility. When I got the clothes off the girls I went into the toilet and so did the fat girl. I got changed and when I came out, Mickey was outside the cubicle covered in the fat girl's blood. Something also happened at Nana's but I don't remember."
"0238"	"(2005-01-16 (13)) There were these colourful mushroom houses. We went to a movie shop and got movies, they had Jackass: The Movie commentary and South Park commentary? Someone died as well."
"0239"	"(2005-01-17 (13)) I was at a two storey house which was my home, I think. Some noob was trying to kill me and some other people and he threw a bomb up onto the balcony. We threw it next door because no-one lived there. Some people from Jackass were there. There were these invisible buildings which you could walk through that sent off signals to the bomb and stuff. There was this train and it almost hit someone but the signal stopped it. I was then at a toy grabbing machine. I wanted a toy they had of me and I had got a toy, some time before, of Dad. There was more to the story, but I don't remember."
"0240"	"(2005-01-22 (13)) I was at some jail. I let Sark (Alias) out and this other prisoner guy go. The other prisoner fell down and couldn't get up and Sark got caught, I think."
"0241"	"(2005-01-22 (13)) Ezra had this thing which would make peoples legs go out to the side and their heart would burst. It didn't affect him though and I didn't want it to affect me. So I backed away, but Ezra followed saying it would only affect people far away and then I argued that people over the other side of the world weren't getting affected. I didn't get a reply though."
"0242"	"(2005-01-24 (13)) I was at a shop and I had Mom and Porky with me. Everyone thought Porky was cute, except for one noob. We were driving around in these gold cart things. Mom went up to some big fancy house that no-one lived in to meet ""a friend"". And people from school were at a shop/school place."
