"n"	"dream"
"4022"	"(2013-12-13 (22)) I was at a cinema or bar thing. I might've worked there? But maybe not working at the moment. A group of four guys came in and stood in front of me, looking nervous. They had hats/sunnies on. I recognised them - one was Bradley Cooper, and the other three were famous friends of his. I waved and joked about them looking dodgy (though it was something witty). I chatted to them and said there was a little booth thing away from everyone else and showed them where. They started messing about in there. It was dark, but I tried to get a sneaky pic. Bradley Cooper got peed off at some point and stormed out. Someone suggested it was because I took a pic, but I showed them my phone which was on the forum and said I hadn't (they believed me - though I actually hadn't managed to get a pic). On the way out, I saw Richard Ayoade and a bunch of people said his name in this weird way as some kind of in-joke. I went outside. A lady was walking around and one side of her face looked weird, like she had a really sagging eye. Someone called out 'Deborah [something] ' and she was an actress who had been in low-budget horror films, one was a cult favourite that I hadn't seen but had heard of. She was still young though. Someone asked if it was her and I said something about Dan Palmer having said something about her. Then Dan Palmer was there but I didn't recognise him at first because he was dressed up like a goth/tranny? It wasn't until he started talking that I realised it was him (the 'r' impediment). Also, I got a text from Kiersten saying the room had been booked and was really nice (we staying somewhere overnight/couple nights). There was one big bed and then on the other side of the room there were two smaller, but slightly bigger than single, beds. Lukas also text me about it."
"4023"	"(2013-12-14 (22)) I lived in a weird house with Julian Barratt and two others (one was a girl, but I can't remember the other one). I had a huge crush on Julian and everyone knew (including him), but he didn't seem to be interested. There were also these people who sat outside my window all the time, two were dressed in animal costumes (a cat and a fox?). They creeped me out and I always kept my curtains pulled to, but each window had its own curtain and it didn't fill the entire window. Mostly I just ignored them. My room was big and had two single beds over each side (one next to the windows and the other one next to wall, where door was). One day something happened and we had sex, but I think he was forced into it? We didn't speak about it and kept on as usual. Two of these people were girls, one who did stuff for me and one who was nice and perky, but she kept flirting with Julian. One day I got sick of it and I told the other girl to get rid of her. Then these chimes kept going all night, so I had to take them down and put them away. I also talked to the people outside once and asked why they were here. They said to monitor the relationship with Julian? The guy in the fox suit was called Tom. I went out and walked down street and hadn't really paid attention to what was around before. There was this big gelato shop with weird flavours and stuff was around £2.50-3.00. Some blue ice-cream, other weird colours and flavours. Nothing really interested me though, so I left. Back home, Julian was complaining to one of the girl's about something and I walked in and was like what and he was like 'I NEED TO FUCK' and he seemed frustrated and annoyed. I was thinking like 'dude, I'm right here and up for it'. He then seemed to realise and started motioning for me to go into my room."
"4024"	"(2014-01-16 (22)) I was with Ezra and someone. We were in a car and Mom was driving. I was in the front. I was doing some project where we had to ask people for stories and determine the theme. We knew Michael Fassbender somehow. We pulled up at a house and Ezra asked him for a story and he started telling one but it sounded weird and Mom picked up that it was a joke or film or something. I was then like 'oh no, it has to be about balance'. They all went back to the car and I was still inside with Fassbender. He asked me a few things about the project. My question was to either write about a western or a Yoshida film (it wasn't the actual Yoshida, though I went on Skype later and was like 'guess who I have to write about?'). I walked back to the car and went around to the passenger side and Fassbender went to the other side and I asked if he wanted to sit in the front and Ezra said 'yeah' and I said 'I'm not talking to you', but Fassbender was fine being in the back."
"4025"	"(2014-01-17 (22)) I was on Skype with Benjamin and he changed his profile picture to one of him which he had taken with his laptop and at a low angle, with a weird smirk on his face and looked a bit different. Behind him was a cupboard/shelf thing with a few bits and pieces on it -- one of them was a trophy of a hand giving the finger. Later, the picture changed to a video in real time and I clicked on it trying to work out what was happening and it tried to video call him and I cancelled it. Then it changed to this film he had been in. It was set in older times with farmers. He was in those ratty farmer type clothes [Hobbit-like] and he was lying on the grass with one of those wheat things in his mouth talking about how great the day had been. There was a girl lying next to him. Then it was real life, but it was in the present and I was there. He was talking to these two girls and I kind of walked off, but he re-joined me. It was night. We walked for a bit and then I was suddenly in this long dark hall at the door. Benjamin was outside on the porch and knocked. I looked out this little slot in the side but saw there were these two ghosts. They were cartoonish but had armour and swords. He was fighting them off and I was too scared to let him in. I saw this furnace in the door and switched it on and they melted. I let him in, but it was pitch black inside and spooky. I found the light and then we went into this room and there were computers and computer parts everywhere, as well as books. At some point, I realised it was a dream and was looking at this shelf of books and noted how similar they all were -- they also all had the same title, but I've forgotten what it was."
"4026"	"(2014-01-19 (22)) I was a hobbit? I was with some other hobbits or whatever and we were at the place they meet Bard in The Hobbit: An Unexpected Journey. The boat was there and we went into the water and hid behind a ledge, but when he came he saw them and started swimming out to them. I stayed hidden and when he came past, I grabbed him. He was heavy and bigger than me so I had trouble and kept falling underwater. There was an underwater tunnel that the others went through and I pulled him through with me. Somehow he realised I wasn't going to hurt him but he was still cautious. We were in this underground little house thing. I was sitting with him in a bath (both clothed) explaining that we needed him to help us and he agreed to help. We left and walked up this big ledge thing and had to jump to the other side. One guy did and missed and fell but was ok, even though it was high. I grabbed the ledge and pulled it down and landed on the ground and flung back up. It was then a game which was like an advert I'd seen on TV that was set on a beach. One side had this pecking bird thing and has three holes where some animal thing would pop its head out and you would hit it. The other side had a cat which would hit them with its paw. It said you could win money, though I figured it would be like 'you win this much if you sign up with this site and pay money'. I did it anyway and it said I won over £100 (I had a bunch of them to hit, maybe eight, and each one said the amount I earned; I saw £30 for a few of them. I opened the thing to get my prize and it was all coins. I was with another person trying to work out how to carry the money -- we put it in a bag, which we put into another bag."
"4027"	"(2014-01-19 (22)) John Cusack and I were in some group of thieves or something. Catherine Zeta Jones was also part of our group. Cusack was supposed to grab like $78 million for us, but he took it and ran. Sometimes it changed into a movie and there was a scene of him driving down a road in a car at full speed and then leaping into another one, with the old car crashing. We caught up with him at this place. We searched everywhere for him but couldn't find him. Finally we were at the last place to look. There were two playgrounds, but they were like houses. He wasn't there. The guy that was in charge was getting angry. In the smaller playground, we found Cusack's 'wallet', and the guy got excited and thought he found cash but it was just cut outs of puzzles from newspapers. I saw a ladder leading up to a window in the house next door. I wanted to wait until the others left before going up, but they seemed determined to stay and search the place. It got later and I heard old video game noises (pew pew pew) coming from the room. I gave the impression I was leaving and went behind this thing and then climbed up the ladder into this boy's room. He asked if I was looking for the other person that had climbed through and I said yes and he said he was in the basement under the bed and was bleeding. I lifted the carpet up and slid under it and went under the bed to find him. But then it was just under this bed and he said hi. A younger kid came in and said ""What are the shadows doing? I can't sleep"" and we tried to be quiet. He asked if the others knew he was there and I said no. I saw blood under him. There were pads and I opened one and he said they were noisy and I tried putting it on the cut but realised I had it around the wrong way. Then I heard a noise like people climbing through a window. We were now downstairs under a bed. He jumped up and walked to the front door. He looked out the window and saw them. It was now night. He got ready to open the door and we ran out -- it was now day. They shot at us and we ran for this van thing. I yelled asking how to get in and he said 'the window' and I shouted 'which window?'. I smashed one and tried to jump in (it was in slo-mo) but my boobs were too big to fit in, so I unlocked the lock and got in. He drove off. I was bleeding from the broken glass. Then it was raining and I was washing away some of the blood. He said 'you're not going to die, are you?' half joking and I said I was fine."
"4028"	"(2014-01-22 (22)) I was on PirateBay but it was the freeway. There was a guy advertising his game, not a torrent, but for like $6. I watched a trailer and it was a racing game so I wasn't interested, but then I saw it had Diddy Kong Racing characters, so I bought it. There was a bit where you race these hovercraft things over water and then a giant lizard tries to get you (the 'boss' was called Swamp Thing 2). At the start of the game you are in a room with shelves and empty boxes. The game was all happening in real life. The lizard attacked and the controls were weird. I killed it and then nudged it, but it was just sleeping. Then I had to tiptoe through a room full of dogs and cats sleeping. I got outside and a kitten came up to me. It looked sick so I was careful patting it. I talked to Layla and she said she had played it and it was hard. I was messing around with the settings and then Mom came running out in a towel saying 'you're up?' and ran into this dark building/room which was a bathroom, and threw her towel off and ran into the darkness. Then it was real life and I was near a store which was called Svengen. There were mailboxes and I'd left some Maltesers in one. I went up to it and it was number 361. A guy was opening 360. I pulled out the Maltesers and he handed me a $5 note and I went 'huh?' and he smoothly put it into his box and said 'what, I'm just putting $5 into my box'. I said ok and left. Julian Barratt was my boyfriend and I went up to him and he said it was probably a drug deal and said to be careful (to 'act natural' because the guy looked dangerous). We had an arm around each other and we were talking and giggling and he kissed me a few times. The guy was nearby and I felt uncomfortable. We went into the store and walked to the other side and then heard it was getting held up. A guy was talking about how he'd rape some woman 'even though she was Native' and I was worried they would rape me, so I ran to this door and ran out. I ran down one way but then back tracked and snuck past. I had no pants on. Julian was still in there and slowly edging towards the door and I wondered why I left him. I was walking past the first road I'd been on so I didn't walk past the front of the store and get the guy's attention. I saw a bunch of people run out of the store and realised they were free. They kept running though. It was getting dark (dusk-ish). A cute, but odd-looking, guy was walking down the street. He stared at me with a grin and came over to me. I started panicking but then I saw Julian at the end of the street and he ran towards me and the guy left. We hugged and I apologised for leaving. Then I was at home which was like the old house. It was dark and apparently a murderer was around. I found Mom's head and a brain in the microwave. I assumed it was fake and was looking for a trickster. I found Ezra and I told him and he looked at them and the microwave was on and he stopped it and implied there was a murderer around and that they were real. I freaked out and grabbed a knife from the kitchen. There was something to do with a horror film which was fairly popular and well-known within the horror crowd. It was playing on TV. Ezra cut out some carpet and found a hole full of horror movie posters selling for £70. We weren't really talking because Ezra said the killer was probably around. We got split up and I text him saying we should meet somewhere to talk. I got a text later from 'Lukas' saying we should meet at Svengen, 'it's where everyone used to meet before Facebook' and I was like wtf. Then I had another text from an unknown number about something related, but different. I assumed this meant either Ezra was the killer or the killer was taunting me by having many people's phones (having killed them). I was hiding in my room and all the lights were off now and it was very dim. The door kept getting gently pushed open. I was really scared and started crying. I got the knife ready and the next time it happened I stabbed them and got them. They started crying out and it was Ezra. I opened the door and he'd gone into Dad's room and was sitting on the bed. I kept stabbing him and he kept saying stop and then the lights came on and he had stab wounds all over him and one big upward gash across his stomach/chest. He said he thought I was the killer and then there was a creepy laugh in the distance and a light turned off and I realised he wasn't the killer and I'd just injured the only help that I had. I had an intense feeling of dread and fear."
"4029"	"(2014-01-26 (23)) I got a message from Dan Palmer all in lower case like 'after that naughty post you need a spanking'. I was confused. I was talking to Benjamin on Skype and said I got a bizarre message but he ignored me and kept talking about Spain. I tried to post on Skype crew and no-one was replying and I didn't know how to respond."
"4030"	"(2014-02-04 (23)) I went to The Room screening [going to one this week] . I got there early before the movie to get autographs and photos. I got Tommy Wiseau to sign my stuff and Dad's stuff. I had a photo with him and he had his face pressed against mine and drooled on my face. He was really strange. Later there was a big crowd and Greg Sestero wandered in. I was stalking to him and gave him Dad's stuff to sign -- Wiseau had written 'happy birthday Dad!' and Sestero copied it. I gave Greg the book to sign. James Spader was on the cover. He started tracing his face quickly and also wrote 'James Spader' and did all this weird stuff to it. He was joking around and laughing and then Mom came in and I told her who he was and she said 'oh yeah, The Room sounds good'. I said it was. I was making jokes about that and laughing. I wanted to ask for a photo but I felt awkward now."
"4031"	"(2014-02-22 (23)) I was out with Ron and Hermione from Harry Potter, and someone else. There was a waterfall with water going 'in' (it was going straight down, but then there was a gap and then more water). There was also some rope going across up high and I said I dreamt I walked it. There was a fruit section and I put a fork in the bit where the prices go and ants started climbing all over it. I went 'urgh' and chucked it away and told Hermione. She said that's where the ants came from. Somehow I got her and Ron to realise they liked each other and they had this long stare and then as we walked back to the car she pecked him behind a bush. We got in the car silently. We were all sitting in the back. Another person was driving. We took off and they took their seat belts off and started making out. The person in the front saw and was shocked but didn't say anything and I tried not to laugh. Then he told them to put their seatbelt back on. Then Dad and I had a month left in the UK to do stuff. I was annoyed because I had nowhere to stay. We were walking around and I forgot my suitcases. I kept telling Dad we needed somewhere to stay and he was like 'we can just keep walking around'. We went to the Prince Charles and it was different. The Room was still showing. The place was massive and I had heard The Evil Dead was playing soon and I wondered if we'd be there for it. I went looking for my suitcase and found a plastic bag outside a flat with a power cord in it. A lady answered the door and needed to go to the hospital so we took her. She thanked us and said she'd found my suitcase and kept it for us and would let us stay with her."
"4032"	"(2014-02-28 (23)) The Queen and the rest of the royal family were staying at Target. I was in there for some reason and talking to Harry and for some reason we liked each other so he asked me to stay too. I can't remember the exact details, but I met the Queen and was just casual with her. Later, someone had planted a bomb. I got out and ran and got in a car and drove off and then in the background this massive store collapsed."
"4033"	"(2014-03-01 (23)) Dan Palmer announced on Facebook that he was moving to the USA with his fiancee/wife to start a family."
"4034"	"(2014-03-02 (23)) I stepped on this thing and it hurt my foot. I was screaming in pain and Mom pulled it out and it was just this little hook on a metal rod and she asked why I was crying so much. Then she pulled out more and it turned into this big metal grabber thing [I watched Doctor Who last night, the episode with the metal things] . I wondered what I'd stepped on. I was later in this room with a few bees. I built a fake bee hive outside to draw them out but someone opened the door and they came in. I tried to get the cats away so they didn't get stung. I was looking after a bag of GBCS ID's and someone put them over the important bee thing and when I took it off more came. Hector was around."
"4035"	"(2014-03-02 (23)) I found a poster for Frozen 2 -- which had ice, someone hanging from a chairlift and Rover standing on the ice. I showed it to Mom and she was like 'oh yeah, he was shy' etc. I wondered how Rover got involved but didn't end up asking. The cast included James Van Der Beek and Joshua Jackson and Mom said I should get them to sign it and I said 'just because our dog is on the poster doesn't mean we're going to get invited to cast parties'. But then I was in the movie. There was a farmhouse type of thing in the middle of nowhere. I was there with James and Joshua and this girl. We were in a bedroom chatting and laughing. They had found me and we had already known each other but they were helping me out or something. The place was attached to a clothes shop. I heard bad people coming. They told me to put my shoes on so I did. I asked if anyone had a spare coat or something because I had none. I looked around the store for something, but I couldn't find anything and we had to leave. I ran out and ended up at this church thing. Mom and Dad were there. Dad was in the 'pews' (it wasn't a real church but looked like it, with the pews and the thing at the front). Mom was at the front and she was showing everyone how to wash this shower. I think she was bluffing to trick the bad guys or something. I was sitting with Dad. Mom made hamburgers but gave me one with a bun. George Clooney came in and joked around with me for some reason (his voice was very distinct and clear) and when he came back around he gently kicked my leg and I grabbed his leg with my legs and pretended to wrestle. He laughed and then said we should get a meal later. Dad was like you should do it and I was confused."
"4036"	"(2014-03-12 (23)) Somehow I was in the inner circle of some US Government thing and I was having an affair with Obama. At first it was like his son and he was in his 30s, but then I think it was him. At one point I was meeting him in this hotel room and I had a key. I knew people were following me and all the locks were greyed out except for the last one and it worked. There was a just a bed, lounge and a TV. It was very basic (even the colour scheme was blah). There were people outside looking, but they left. Obama came and I said 'go' and he said to meet somewhere else and left. I was then somewhere else and he was on a stage with his wife and kids (he had 2 daughters and a son). I was talking to his wife and mother about stuff. Then I was on the stage too. Then I was someone else who he'd appointed vice president but then there was some lockdown thing happening because of a possible assassination and they chucked 'me' out and I was like 'you can't chuck out the vice president' but they were all like 'I'm the vice president now' and made me leave. They said I could take one item and Obama heard the ruckus and gave me this drawing he'd done of her/me one night. There was a flashback with this person who had purple and yellow paint down half of their face and all of their body. The left side of their neck and chest had thick black hairs, very spaced out and I was weirded out."
"4037"	"(2014-03-18 (23)) I was at Hillary's, but it was different. Lots of the shops were hiring, and were all clothes stores. I applied for a few and went to check my mail (still at Hillary's). There were two for me -- there were cushions inside with a sticker saying 'you suck' on them (and no to the job obviously). I went to university, which was different. It looked like a mansion thing. A lady said university was closed -- it was Easter Monday (which she called 'good Monday') and I'd forgotten it was closed that day. I went back home and realised I was working today at Cannington. It was almost 4pm and I started hurrying to get ready and told Mom and Darren I was leaving for Cannington and they were like 'oh god, you're going to be late' but I said I started at 5.30pm and they said 'oh you have plenty of time' [IRL, I'm working at Cannington tonight] . People on the forum were giving me directions. Quizzleygirl said there'd be a sign saying 'Quizzleygirl's 4 [km] ' and to turn there and the rest of it would be on foot. I did so. Then people from the forum were there. FlyingSquirrel had a disguise on and I was out of the room and he was talking to me, then took the mask off and he was like 80 (he looked very old) and I tried not to act surprised. He went back inside and I saw everyone sitting stunned. Benjamin was there and he looked at me through a window and I mouthed 'FlyingSquirrel' and he was like 'oh my god'. He came outside and then he was The Doctor (David Tennant). FlyingSquirrel was outside too, just a bit away from us. I thought something was dodgy. Something happened and he got younger (about 50). The Doctor hinted it was The Master again. Then I was his companion and was saying he couldn't kill him and there was a dead bird and the Doctor looked vengeful but picked up the bird and it came back to life; suggesting what he'd do to the Master. He also said something like 'remember, I didn't kill him') [IRL I'm rewatching Doctor Who and watched the Master episode last night] . I wondered if it meant FlyingSquirrel had been killed and the Doctor thought so."
"4038"	"(2014-03-30 (23)) I was at home or something and there was a massive spider thing skittering about. It had a 'tail' which dragged along. Someone else and I were on a bed and too scared to go down. It had a head on it that like had a human head inside it (an image, I think). There was some other creature as well which was rubbing its head on the spider. I grabbed this tennis racket thing and they grabbed this other thing and we hit it. I felt bad but we kept going until we thought it was dead. We tied rope around its head. Then it turned into a person and they were dying. It looked like Bill Bailey and he was a friend of ours and he confessed his love to me and I had just started going out with his friend who we worked with. We thought he was going to kill us or something, but then he was ok and we were in the shop we worked at. I knocked over a thing of flour and went to pick it up, but it spilt and I got flour on my hands. Bill Bailey was walking out and I deliberated on what to do and then went after him and tapped his back -- he was wearing a denim jacket -- and said 'it doesn't have to be weird'. He said 'I have to see you and [the other guy] falling in love every day' and I went silent. We went to this deli to get ice-cream -- I got a chocolate vanilla Cornetto thing. He tried to pay by card but they wanted the expiry date of this thing and he didn't have it. I had no money or anything on me either."
"4039"	"(2014-03-30 (23)) I was with The Doctor (David Tennant). We were close and possibly going to take it further. We had some other girl with us temporarily as well. We went back to the 40s, during the Nazi era. There was this blonde lady (about 40) who was evil and running some thing. She wasn't meant to be there, so the Doctor was trying to fix it. We were outside at night around these buildings and a market. Then we were in this underground lair place. We got separated and I got tricked and trapped in this room with lava. There were some places to stand but it was sinking. I was calling out for the Doctor and panicking. I jumped onto this lower platform and managed to get out of the room. I ended up with a lady and others following me and I ran and opened this door. The Doctor came and through and I realised he must've used me as bait. We got trapped somewhere else and she had this thing there which was like a red light preventing the sonic screwdriver from being used. There were blocks on the wall and they were all black except for a white one in the corner. It was Minecraft like and the screwdriver would work on the white one, so he pushed it back and we climbed through. It led into this hall and we climbed up a wall into this big room which was like a museum. The lady confronted us but didn't try to kill us. The Doctor was talking to her saying we had to take what we wanted and leave. I was wearing a coat and it got caught I considered leaving it, but I liked it so I unhooked it. The lady looked stunned and wanted to take all this jewellery, but couldn't. I didn't know why he was taking her with us. We opened a door and it led into the TARDIS, which looked totally different. It had a curved entryway and had a window which looked outside and was underwater. Apparently the TARDIS was parked underwater somewhere but this was a portal to it. Outside, two stingrays were swimming towards each other and the Doctor said they were mating. Then we left and the stingrays joined together and began mating. Then it was beavers and there was a sort of comedic British voiceover describing the mating and birth. At a certain point in the pregnancy, their heads changed and they looked like they were wearing a pointy white mask thing. Then it would fall off and she would give birth by swimming upwards and the baby beavers would just pop out, followed by the placenta."
"4040"	"(2014-04-05 (23)) I kept having nightmares that would go longer each time I slept. The 217 lady (The Shining) would appear and I would try to scream and nothing would come out. She would come towards me and eventually I would wake up. I was too scared to sleep."
"4041"	"(2014-04-06 (23)) I went to a forum meet-up. We were in a regular cinema seeing some movie but I'm not sure where we were. Quizzleygirl and Bignose were there. Initially I sat next to Big and I said 'hello, Bignose' but he ended up moving. I sat in the back row in the middle and no-one else was there. Benjamin was supposed to come but hadn't arrived yet. At the halfway point, he turned up and went staright to an empty seat next to Quizzleygirl. I was annoyed. Later he and someone else moved next to me. He was talking to the other preson and his arm was resting over my leg. I wondered what was going on. He moved it and later said a few words to me. After the movie, Quizzleygirl drowned or something. I took her out of the water and I was alone and I thought about just leaving her, but I thought I might as well give CPR a go and she came back on the first breath."
"4042"	"(2014-04-09 (23)) We had a group meeting but somehow we all forgot [have a group meeting today] . We accidentally bumped into each other at university (which was different) and we were like 'oh feck, the meeting', but then we were like 'let's do it tomorrow'. I distinctly remember Classmate-M-02, Classmate-M-05 and Classmate-F-13 (she asked me something). Classmate-M-05 was talking to me about something. We were outside near a car. Then later I was inside somewhere for work. I needed to get changed, so I went up an escalator to find the toilet. I went to go to the toilet and saw Classmate-M-02 and he went into the other toilet. I realised I'd gone into the men's and walked out as he walked out of the ladies and he laughed and said something like 'no I didn't, Izzy' and we went into the right toilet. I went into a cubicle which was large and the doors were up high. A girl and a guy outside could see in (they were young, like 13). They wouldn't leave and I ended up chasing them out and kicking the guy in the butt (gently-ish). There were lots of people in the toilet, it was very crowded. Later I kicked someone in the balls (jokingly, not hard) and they 'pickpocketed' me and took my wallet. I grabbed it and kicked them again and they took my phone. I took my phone back and was like 'my brother used to do that to say like 'don't take your eyes away from your stuff or people will take it''."
"4043"	"(2014-04-10 (23)) I was with Dad and he was taking me to this really posh shopping centre to meet his friend who owned the whole thing. It was very fancy and I was worried we'd get chucked out. The guy ran a clothes shop in there as well, so was in the office for that one. We went in and a black security guard stopped us and asked if we had an appointment and Dad was like 'we're friends' and we went in. The guy was Robert Downey Jr (not actually him, but he was 'played' by him). We sat down and said hello etc. Later, we caught him kissing a woman in a car. He was married as well so we were shocked and didn't know what to do. We interrupted him and the woman left. Then it was a movie and I was now a young girl who he'd been helping. He gave her a hug as his wife drove past and she assumed he was cheating on her with 'me'. I tried to tell her it was just a hug."
"4044"	"(2014-04-10 (23)) I drove to this restaurant thing and the first floor had collapsed, but second floor ok (no-one was on second floor). It was day time. I looked in at all the people stuck in the rubble and went back to the car. I heard giggling and a group of young people came up and said 'is Valerie in there' and I was like 'I dunno' and they said thanks for picking us up and I said I didn't and she said 'you will though' and I said 'I won't' and she said 'you will'. It was now night time and I turned on my lights. I locked my door and drove off - and saw them holding on behind. I drove crazily but it didn't knock them off. Eventually it did, but they followed and kept turning up. I was trying to find the freeway but didn't know where I was. I ended up near a hospital and called Mom and she said she was at Dad's and I said I was being stalked but she didn't have any suggestions. I got out and went into the hospital, and it was now day again. I was trying to navigate but it was difficult. There was an area underneath the hospital which had like airport shops."
"4045"	"(2014-04-17 (23)) I was in the Game of Thrones universe. Jon and Bran were there. Bran could walk. There was a castle thing. I was then in real life and some weird thing was happening. I was out the front at home at the curb near my car. I wasn't sure what the problem was, but something felt off. I kept seeing something in the corner of my eye and when I'd look I could see this creepy white kind of face making a noise like The Silence. It was fuzzy and would disappear when I looked away. It would only be visible sometimes. I went back inside and noticed it was silent. The house was different. There was a big screen door to get out the back and I could see 'shadows' of people who I kept referring to as 'the villagers'. They'd been 'taken'. I could see blurry colours and faint outlines of people but nothing substantial. I found Mom and was glad I found someone. Then the house was something else and there were a few more people. Someone touched one of the shadows/white things and an egg appeared in the air. I grabbed the egg and a purple splotch came out. Later, I touched one and there was another purple splotch. I noticed a shadow that became more real looking. I came across it again later and I realised it looked like clothes I would wear and it 'came through again' and it looked like me but had a tiny, badly cut fringe. I said 'you're me' and she said yeah but that she'd taken liberties during 'editing'. She couldn't be seen by everyone yet though."
"4046"	"(2014-04-21 (23)) I was at university having a meeting giving feedback about Genetic Engineering. Ms Foucault was hosting. There were only a dozen or so people and we were sitting on the floor. Everyone said there should be questions and learning objectives. Then I was in a study area thing. There were lots of long desks (2 chairs per long side and 1 on the ends). Stephen Merchant was there and did the 'boobs' calculator thing. I started laughing and couldn't stop and was like 'I'm studying genetic engineering right now and I'm laughing over 'boobs''. Later, I was in an office. It was dark outside, but was apparently morning. It was dirty -- there were lots of crumbs etc. The owner was complaining and asked where the cleaner was. Their assistant tried calling them and the owner went into the cleaning closet. They came back out and then the cleaner came out of the closet -- she was Hispanic and old-ish and I thought 'there's a stereotype'. She started cleaning and we realised she was blind. We were all kind of fascinated by this. The room we were in was like a waiting room with lounges and a coffee table. Later, Stephen Merchant came back and we were having sex on the lounge. He was on top of me and I came and he checked that I was done and then he kept going until he came [this 'followed through' IRL] ."
"4047"	"(2014-04-28 (23)) I was at home, but it was different and I think I lived with Dad. Something went wrong with the lock on the front door and it wasn't locking. It had been like that overnight but I'd only just realised. I said we had to get it fixed straight away because I was working tomorrow and wasn't going to leave it like that. We called over a lock dude. He was young (about my age) and chubby, but average looks. I was doing all the talking for some reason and taking care of it. He said he could do some today and come back in the morning to finish it (it had to 'set' or something). He was sort of flirting with me (though I wasn't sure if he was) and then he asked me out. I said no and he was just like ok and left (I was polite and he seemed ok, though hurt). The next day he came back and I'd written on my calendar two lines from the exchange and he was near the calendar and I thought 'feck, I don't want him to see that'. He didn't seem to notice (though I think he was pretending to not have seen it). I was paying with Dad's card and was at the computer/ATM thing with the guy. I needed Dad's account number and pin, so I called him to ask for it. He said his pin was like 1420 but it started breaking up and I couldn't hear him. I think I went to look for him and it turned out he'd been killed by the lock guy. I was like 'why did you kill him?!' and he said he thought it would convince me to go out with him and I was like 'you killed my Dad because you thought it'd make me go out with you?'. I then wondered if he'd read something of mine where I'd said I thought serial killers [in films] were hot. He did seem more attractive though. I ran away and he followed - but didn't seem like he was going to hurt me, he just seemed sad. It was dark outside now and I ran back to the house and turned on the light in the lounge room (it was like Dad's old house now), but it flickered and didn't come on. I tried turning on the other lights and nothing happened. I then thought it must be a dream, so I started shouting 'Turn on!' over and over and the light started getting brighter and then they were on. But then I 'woke up' within the dream and was telling Mom about the weird dream I just had where 'this guy was flirting with me and then killed Dad to make me go out with him'."
"4048"	"(2014-04-30 (23)) Portal had alternate endings. It didn't actually matter what you did, it would just give you a random ending. It showed up on a blackboard like in Antichamber which endings you'd seen. For one, the lab was on a spaceship. After Chell broke free, the engines/gravity thing were turned off and it began falling to Earth and would take 30 seconds. Then she woke up in bed and was young (maybe 12-ish). She had two sisters and a brother. She was trying to work out if this was a dream or if Portal had been a dream. People kept showing up in blue and orange clothes (sometimes it would be a person wearing both colours, other times it would be two people together). Then I was her and I'd recently watched Wishmaster 3 and 4, though it wasn't actually the Wishmaster films. Each sister was scared by a different film. I told them I'd recently watched them and one remembered a naked guy in her 'scary' one and I said it was the third one. In the third one, some weird stuff had happened and this naked guy ended up with this 'frozen' bit of jizz in the shape of a plate and was riding on it over a waterfall. Then I was at university, doing a film course. I had to do accounting and economics as 'essential electives'. After accounting, I was sitting with some friends. A guy came up to me and started talking to me saying his name was Kenneth (?) and had sat next to me in accounting. I was like 'yeah, whatever' and didn't even look up at him, though I didn't remember who had been sitting next to me. He was apparently flirting. He stayed friendly even though I ignored him and then left. My friends Facebooked him and he was 17 and Turkish. They said ""he didn't look 17!"" and I said ""yeah, and I'm not a pedophile"". There was also a movie which may have been Clerks 3, but it also kind of wasn't (didn't really follow any continuity except for Dante and Rosario Dawson's character being together). She had a nose piercing (between nostrils, like a bull) and was really scruffy looking. There was this whole story about Dante's childhood crush and best friend, whose name I've forgotten, but she moved away during early adulthood and drifted apart. She returned and so did his feelings. She obviously liked him too. At the end he was being sad in his room and sort of crying and she turned up at the window and said ""I love you"" and he said ""I love you too"" and I can't remember what happened next. Then it showed this 'after the credits' thing where it showed Kevin Smith revealing carvings on a floor that had 'his name <3 her name' and dated like 30 years ago or whatever and it'd been based on a true story."
"4049"	"(2014-05-02 (23)) I was at home, alone, late at night. There was a party going on next door, but it was weird. People kept turning up out the front trying to get in, or going out the back. Most realised it was the wrong house and went next door. One group of people tried to break in, even after they saw me. Then there was a guy - either we were sort of friends, or he had just come to help - trying to help keep them out. There were some lollies and chocolates - it was Halloween I think - and we'd been eating some of them. I noticed this snake and large centipede thing coming out of a cupboard. I dropped a bag of M&M's and they split open to reveal bugs inside. There were bugs in all of them and we were trying not to be sick. I text Mom at some point saying someone was trying to get in. Later I heard someone coming through the front door, so I grabbed a baseball bat and turned the corner and whacked the person on the head - but it was Darren, as they had come home as soon as they got my text."
